Platform,Hotel Name,Price,City,Country,Hotel Star,Guest Rating,Checkin Date,Checkout Date,Cleaned Name,Cluster,Segmentation
agoda,Luminor Hotel Jemursari by WH,34371,Surabaya,Indonesia,4,8.9,2025-09-26,2025-09-27,by jemursari luminor wh,0,Mid-Range
agoda,Grand Darmo Suite by AMITHYA,34422,Surabaya,Indonesia,4,9.2,2025-09-30,2025-10-01,amithya by darmo grand suite,0,Mid-Range
agoda,Bumi Surabaya City Resort,34783,Surabaya,Indonesia,5,9.2,2025-09-27,2025-09-28,bumi city surabaya,0,Mid-Range
agoda,Cozy Stay Orchard Pakuwon Mall by Cherry Haven,34914,Surabaya,Indonesia,4,9.4,2025-10-01,2025-10-02,by cherry cozy haven mall orchard pakuwon stay,0,Mid-Range
agoda,Hotel O Prambanan Near Prambanan Temple,46390,Yogyakarta,Indonesia,2,7.3,2025-09-28,2025-09-29,near o prambanan prambanan temple,1,Budget
tripcom,Oyo 91354 Hotel Mutiara,50037,Medan,Indonesia,2,8.2,2025-10-17,2025-10-18,91354 mutiara oyo,1,Budget
agoda,Townhouse Oak Medan near Universitas Sumatera Utara formerly Raz Residence,50115,Medan,Indonesia,3,8.0,2025-09-28,2025-09-29,formerly medan near oak raz residence sumatera townhouse universitas utara,1,Budget
tripcom,Semarang Inn Syariah,54372,Semarang,Indonesia,2,7.1,2025-10-15,2025-10-16,semarang syariah,1,Budget
agoda,Miyanna Hotel Medan,55408,Medan,Indonesia,4,8.2,2025-09-30,2025-10-01,medan miyanna,0,Mid-Range
agoda,Pancur Gading Hotel & Resort,56107,Medan,Indonesia,3,8.6,2025-10-02,2025-10-03,gading pancur,1,Budget
agoda,Hotel O Medan near Universitas Sumatera Utara formerly Surya Residence,56355,Medan,Indonesia,4,8.5,2025-09-29,2025-09-30,formerly medan near o residence sumatera surya universitas utara,0,Mid-Range
tripcom,Semarang Inn Syariah,56911,Semarang,Indonesia,2,7.1,2025-10-13,2025-10-14,semarang syariah,1,Budget
tripcom,Semarang Inn Syariah,56911,Semarang,Indonesia,2,7.1,2025-10-14,2025-10-15,semarang syariah,1,Budget
agoda,Townhouse Oak Medan near Universitas Sumatera Utara formerly Raz Residence,57811,Medan,Indonesia,3,8.0,2025-10-05,2025-10-06,formerly medan near oak raz residence sumatera townhouse universitas utara,1,Budget
agoda,Quest Hotel Prime Pemuda - Semarang,58488,Semarang,Indonesia,4,8.6,2025-09-29,2025-09-30,pemuda prime quest semarang,0,Mid-Range
agoda,Adimulia Hotel Medan,58712,Medan,Indonesia,4,9.6,2025-10-04,2025-10-05,adimulia medan,0,Mid-Range
agoda,Adimulia Hotel Medan,58712,Medan,Indonesia,4,9.6,2025-10-02,2025-10-03,adimulia medan,0,Mid-Range
agoda,Hkita Hotel,58938,Semarang,Indonesia,4,9.1,2025-10-01,2025-10-02,hkita,0,Mid-Range
agoda,Hkita Hotel,59406,Semarang,Indonesia,4,9.1,2025-09-29,2025-09-30,hkita,0,Mid-Range
agoda,POP! Hotel Pemuda Semarang,59504,Semarang,Indonesia,5,8.5,2025-10-05,2025-10-06,pemuda pop semarang,0,Mid-Range
agoda,Hotel Horison Inn Alaska Semarang,60260,Semarang,Indonesia,4,8.6,2025-09-30,2025-10-01,alaska horison semarang,0,Mid-Range
agoda,Oak Tree Emerald Hotel & Conventions Semarang,60401,Semarang,Indonesia,5,8.8,2025-09-28,2025-09-29,conventions emerald oak semarang tree,0,Mid-Range
agoda,Adimulia Hotel Medan,60648,Medan,Indonesia,4,9.6,2025-09-30,2025-10-01,adimulia medan,0,Mid-Range
agoda,Hotel O Medan near Universitas Sumatera Utara formerly Surya Residence,60648,Medan,Indonesia,4,8.5,2025-09-28,2025-09-29,formerly medan near o residence sumatera surya universitas utara,0,Mid-Range
tripcom,Penginapan Prima Syariah Murah Dekat Malioboro | Ready Kamar Backpacker Sekitar Stasiun Tugu Jogja,61216,Yogyakarta,Indonesia,1,7.6,2025-10-15,2025-10-16,backpacker dekat jogja kamar malioboro murah penginapan prima ready sekitar stasiun syariah tugu,1,Budget
tripcom,Penginapan Prima Syariah Murah Dekat Malioboro | Ready Kamar Backpacker Sekitar Stasiun Tugu Jogja,61217,Yogyakarta,Indonesia,1,7.6,2025-10-19,2025-10-20,backpacker dekat jogja kamar malioboro murah penginapan prima ready sekitar stasiun syariah tugu,1,Budget
tripcom,Penginapan Prima Syariah Murah Dekat Malioboro | Ready Kamar Backpacker Sekitar Stasiun Tugu Jogja,61217,Yogyakarta,Indonesia,1,7.6,2025-10-22,2025-10-23,backpacker dekat jogja kamar malioboro murah penginapan prima ready sekitar stasiun syariah tugu,1,Budget
tripcom,Penginapan Prima Syariah Murah Dekat Malioboro | Ready Kamar Backpacker Sekitar Stasiun Tugu Jogja,61217,Yogyakarta,Indonesia,1,7.6,2025-10-20,2025-10-21,backpacker dekat jogja kamar malioboro murah penginapan prima ready sekitar stasiun syariah tugu,1,Budget
tripcom,Penginapan Prima Syariah Murah Dekat Malioboro | Ready Kamar Backpacker Sekitar Stasiun Tugu Jogja,61217,Yogyakarta,Indonesia,1,7.6,2025-10-21,2025-10-22,backpacker dekat jogja kamar malioboro murah penginapan prima ready sekitar stasiun syariah tugu,1,Budget
tripcom,Penginapan Prima Syariah Murah Dekat Malioboro | Ready Kamar Backpacker Sekitar Stasiun Tugu Jogja,61217,Yogyakarta,Indonesia,1,7.6,2025-10-14,2025-10-15,backpacker dekat jogja kamar malioboro murah penginapan prima ready sekitar stasiun syariah tugu,1,Budget
agoda,Batusuki Resort & Hotel,61219,Malang,Indonesia,3,9.2,2025-09-27,2025-09-28,batusuki,1,Budget
agoda,Grasia Hotel,61738,Semarang,Indonesia,4,8.1,2025-09-28,2025-09-29,grasia,1,Budget
agoda,"Bobopod Kota Lama, Semarang",62525,Semarang,Indonesia,4,9.7,2025-10-02,2025-10-03,bobopod kota lama semarang,0,Mid-Range
agoda,Citrip Hotel simpang lima (FKA CityOne),62525,Semarang,Indonesia,4,8.3,2025-09-30,2025-10-01,citrip cityone fka lima simpang,0,Mid-Range
agoda,NIVIA HOTEL,62829,Medan,Indonesia,4,9.0,2025-10-01,2025-10-02,nivia,0,Mid-Range
tripcom,NgeKost harian,62950,Semarang,Indonesia,5,9.0,2025-10-14,2025-10-15,harian ngekost,0,Mid-Range
tripcom,NgeKost harian,62950,Semarang,Indonesia,5,9.0,2025-10-15,2025-10-16,harian ngekost,0,Mid-Range
tripcom,NgeKost harian,62950,Semarang,Indonesia,5,9.0,2025-10-16,2025-10-17,harian ngekost,0,Mid-Range
tripcom,NgeKost harian,62950,Semarang,Indonesia,5,9.0,2025-10-13,2025-10-14,harian ngekost,0,Mid-Range
tripcom,NgeKost harian,62950,Semarang,Indonesia,5,9.0,2025-10-17,2025-10-18,harian ngekost,0,Mid-Range
tripcom,NgeKost harian,62950,Semarang,Indonesia,5,9.0,2025-10-18,2025-10-19,harian ngekost,0,Mid-Range
tripcom,NgeKost harian,62950,Semarang,Indonesia,5,9.0,2025-10-19,2025-10-20,harian ngekost,0,Mid-Range
tripcom,NgeKost harian,62950,Semarang,Indonesia,5,9.0,2025-10-21,2025-10-22,harian ngekost,0,Mid-Range
tripcom,NgeKost harian,62950,Semarang,Indonesia,5,9.0,2025-10-20,2025-10-21,harian ngekost,0,Mid-Range
tripcom,NgeKost harian,62950,Semarang,Indonesia,5,9.0,2025-10-12,2025-10-13,harian ngekost,0,Mid-Range
agoda,Kotta Hotel Semarang,63126,Semarang,Indonesia,3,9.2,2025-10-03,2025-10-04,kotta semarang,1,Budget
agoda,RedDoorz Plus near UNIMED Medan,63925,Medan,Indonesia,3,7.9,2025-09-29,2025-09-30,medan near plus reddoorz unimed,1,Budget
agoda,Hotel O Medan City Near Sun Plaza Formerly 99 Residence,64555,Medan,Indonesia,2,8.8,2025-09-30,2025-10-01,99 city formerly medan near o plaza residence sun,1,Budget
agoda,Hotel Platinum Tunjungan Surabaya,64886,Surabaya,Indonesia,4,9.4,2025-10-05,2025-10-06,platinum surabaya tunjungan,0,Mid-Range
agoda,Luminor Hotel Jemursari by WH,64886,Surabaya,Indonesia,4,8.9,2025-10-03,2025-10-04,by jemursari luminor wh,0,Mid-Range
tripcom,Semarang Inn Syariah,64977,Semarang,Indonesia,2,7.1,2025-10-20,2025-10-21,semarang syariah,1,Budget
tripcom,Semarang Inn Syariah,64977,Semarang,Indonesia,2,7.1,2025-10-21,2025-10-22,semarang syariah,1,Budget
tripcom,Semarang Inn Syariah,64977,Semarang,Indonesia,2,7.1,2025-10-19,2025-10-20,semarang syariah,1,Budget
tripcom,Semarang Inn Syariah,64977,Semarang,Indonesia,2,7.1,2025-10-18,2025-10-19,semarang syariah,1,Budget
tripcom,Semarang Inn Syariah,64977,Semarang,Indonesia,2,7.1,2025-10-16,2025-10-17,semarang syariah,1,Budget
tripcom,Semarang Inn Syariah,64977,Semarang,Indonesia,2,7.1,2025-10-17,2025-10-18,semarang syariah,1,Budget
tripcom,Semarang Inn Syariah,64977,Semarang,Indonesia,2,7.1,2025-10-22,2025-10-23,semarang syariah,1,Budget
agoda,Adimulia Hotel Medan,65241,Medan,Indonesia,4,9.6,2025-10-01,2025-10-02,adimulia medan,0,Mid-Range
agoda,Hotel O Medan near Universitas Sumatera Utara formerly Surya Residence,65612,Medan,Indonesia,4,8.5,2025-10-02,2025-10-03,formerly medan near o residence sumatera surya universitas utara,0,Mid-Range
agoda,Townhouse Oak Medan near Universitas Sumatera Utara formerly Raz Residence,65782,Medan,Indonesia,3,8.0,2025-09-27,2025-09-28,formerly medan near oak raz residence sumatera townhouse universitas utara,1,Budget
agoda,Hkita Hotel,66183,Semarang,Indonesia,4,9.1,2025-10-05,2025-10-06,hkita,0,Mid-Range
agoda,Hotel O Medan near Universitas Sumatera Utara formerly Surya Residence,66401,Medan,Indonesia,4,8.5,2025-09-26,2025-09-27,formerly medan near o residence sumatera surya universitas utara,0,Mid-Range
agoda,Hotel O Medan near Universitas Sumatera Utara formerly Surya Residence,66536,Medan,Indonesia,4,8.5,2025-10-04,2025-10-05,formerly medan near o residence sumatera surya universitas utara,0,Mid-Range
agoda,Hotel Sinar 1,67232,Surabaya,Indonesia,4,9.2,2025-09-30,2025-10-01,1 sinar,0,Mid-Range
agoda,Hotel O Medan near Universitas Sumatera Utara formerly Surya Residence,67310,Medan,Indonesia,4,8.5,2025-10-03,2025-10-04,formerly medan near o residence sumatera surya universitas utara,0,Mid-Range
agoda,Adimulia Hotel Medan,67392,Medan,Indonesia,4,9.6,2025-09-29,2025-09-30,adimulia medan,0,Mid-Range
agoda,My Tower Hotel Surabaya,68231,Surabaya,Indonesia,3,8.8,2025-09-29,2025-09-30,my surabaya tower,1,Budget
agoda,Antares Hotel,68321,Medan,Indonesia,3,9.6,2025-10-02,2025-10-03,antares,0,Mid-Range
agoda,Hotel O Medan near Universitas Sumatera Utara formerly Surya Residence,68333,Medan,Indonesia,4,8.5,2025-09-27,2025-09-28,formerly medan near o residence sumatera surya universitas utara,0,Mid-Range
agoda,POP! Hotel Pemuda Semarang,68469,Semarang,Indonesia,5,8.5,2025-09-26,2025-09-27,pemuda pop semarang,0,Mid-Range
agoda,Hotel O Medan near Universitas Sumatera Utara formerly Surya Residence,68765,Medan,Indonesia,4,8.5,2025-09-30,2025-10-01,formerly medan near o residence sumatera surya universitas utara,0,Mid-Range
agoda,Aston Inn Batu,68796,Malang,Indonesia,4,9.2,2025-09-26,2025-09-27,aston batu,0,Mid-Range
agoda,Adimulia Hotel Medan,68894,Medan,Indonesia,4,9.6,2025-10-03,2025-10-04,adimulia medan,0,Mid-Range
agoda,Solaris Hotel Malang,69264,Malang,Indonesia,4,9.9,2025-09-29,2025-09-30,malang solaris,0,Mid-Range
agoda,Collection O Almasarra Residence Near Ring Road Medan,69722,Medan,Indonesia,4,8.8,2025-09-28,2025-09-29,almasarra collection medan near o residence ring road,0,Mid-Range
bookingcom,Griya Backpacker Pak yon,70000,Malang,Indonesia,4,8.0,2025-10-29,2025-10-30,backpacker griya pak yon,1,Budget
bookingcom,Griya Backpacker Pak yon,70000,Malang,Indonesia,4,8.0,2025-11-04,2025-11-05,backpacker griya pak yon,1,Budget
bookingcom,Griya Backpacker Pak yon,70000,Malang,Indonesia,4,8.0,2025-11-03,2025-11-04,backpacker griya pak yon,1,Budget
bookingcom,Griya Backpacker Pak yon,70000,Malang,Indonesia,4,8.0,2025-11-05,2025-11-06,backpacker griya pak yon,1,Budget
bookingcom,Hotel Tugu Malang,70000,Malang,Indonesia,5,9.7,2025-10-27,2025-10-28,malang tugu,0,Mid-Range
bookingcom,Griya Backpacker Pak yon,70000,Malang,Indonesia,4,8.0,2025-11-02,2025-11-03,backpacker griya pak yon,1,Budget
bookingcom,Griya Backpacker Pak yon,70000,Malang,Indonesia,4,8.0,2025-11-01,2025-11-02,backpacker griya pak yon,1,Budget
bookingcom,Griya Backpacker Pak yon,70000,Malang,Indonesia,4,8.0,2025-10-31,2025-11-01,backpacker griya pak yon,1,Budget
bookingcom,Griya Backpacker Pak yon,70000,Malang,Indonesia,4,8.0,2025-10-30,2025-10-31,backpacker griya pak yon,1,Budget
bookingcom,Griya Backpacker Pak yon,70000,Malang,Indonesia,4,8.0,2025-10-28,2025-10-29,backpacker griya pak yon,1,Budget
agoda,Horison Nindya Semarang,70123,Semarang,Indonesia,5,8.8,2025-10-04,2025-10-05,horison nindya semarang,0,Mid-Range
agoda,Radja Art and Boutique Hotel,70227,Semarang,Indonesia,4,8.8,2025-10-04,2025-10-05,and art boutique radja,0,Mid-Range
agoda,Ibis Styles Malang Hotel,70481,Malang,Indonesia,4,8.9,2025-09-27,2025-09-28,ibis malang styles,0,Mid-Range
agoda,Hotel Horison Inn Alaska Semarang,70937,Semarang,Indonesia,4,8.6,2025-10-03,2025-10-04,alaska horison semarang,0,Mid-Range
agoda,Grand Kanaya Hotel,71050,Medan,Indonesia,3,8.8,2025-09-26,2025-09-27,grand kanaya,1,Budget
agoda,Po Hotel Semarang,71199,Semarang,Indonesia,5,9.4,2025-10-02,2025-10-03,po semarang,0,Mid-Range
agoda,Bobotel Gatot Subroto Medan,71319,Medan,Indonesia,4,9.4,2025-09-29,2025-09-30,bobotel gatot medan subroto,0,Mid-Range
tripcom,Penginapan Prima Syariah Murah Dekat Malioboro | Ready Kamar Backpacker Sekitar Stasiun Tugu Jogja,71716,Yogyakarta,Indonesia,1,7.6,2025-10-12,2025-10-13,backpacker dekat jogja kamar malioboro murah penginapan prima ready sekitar stasiun syariah tugu,1,Budget
agoda,RedDoorz Premium @ Setiabudi Medan,73074,Medan,Indonesia,3,8.7,2025-10-04,2025-10-05,medan premium reddoorz setiabudi,1,Budget
tripcom,JOGJA DAY INN,73254,Yogyakarta,Indonesia,2,8.3,2025-10-18,2025-10-19,day jogja,1,Budget
tripcom,JOGJA DAY INN,73254,Yogyakarta,Indonesia,2,8.3,2025-10-19,2025-10-20,day jogja,1,Budget
agoda,Hotel O Medan near Universitas Sumatera Utara formerly Surya Residence,73342,Medan,Indonesia,4,8.5,2025-10-01,2025-10-02,formerly medan near o residence sumatera surya universitas utara,0,Mid-Range
tripcom,Hotel O Medan near Sun Plaza formerly Medan Baru House,73374,Medan,Indonesia,3,6.5,2025-10-13,2025-10-14,baru formerly house medan medan near o plaza sun,1,Budget
tripcom,Hotel O Medan near Sun Plaza formerly Medan Baru House,73658,Medan,Indonesia,3,6.5,2025-10-14,2025-10-15,baru formerly house medan medan near o plaza sun,1,Budget
tripcom,Kost Harian Semarang Murah,74032,Semarang,Indonesia,5,9.3,2025-10-19,2025-10-20,harian kost murah semarang,0,Mid-Range
tripcom,SPOT ON 90797 Sukun Syariah Homestay,74315,Malang,Indonesia,2,5.6,2025-10-19,2025-10-20,90797 homestay on spot sukun syariah,1,Budget
agoda,Hotel Neo Gubeng - Surabaya by ASTON,74742,Surabaya,Indonesia,3,9.0,2025-09-29,2025-09-30,aston by gubeng neo surabaya,1,Budget
tripcom,Kost Harian Semarang Murah,74762,Semarang,Indonesia,5,9.3,2025-10-16,2025-10-17,harian kost murah semarang,0,Mid-Range
agoda,Hotel O Sumpil Syariah,74846,Malang,Indonesia,4,8.8,2025-09-28,2025-09-29,o sumpil syariah,0,Mid-Range
agoda,Capital O 449 The Colins,74932,Surabaya,Indonesia,3,8.9,2025-09-30,2025-10-01,449 capital colins o the,1,Budget
tripcom,Penginapan Prima Syariah Murah Dekat Malioboro | Ready Kamar Backpacker Sekitar Stasiun Tugu Jogja,75131,Yogyakarta,Indonesia,1,7.6,2025-10-18,2025-10-19,backpacker dekat jogja kamar malioboro murah penginapan prima ready sekitar stasiun syariah tugu,1,Budget
agoda,Gunawangsa Manyar Hotel,75395,Surabaya,Indonesia,4,9.4,2025-09-26,2025-09-27,gunawangsa manyar,0,Mid-Range
agoda,News Hotel Surabaya,75568,Surabaya,Indonesia,5,8.9,2025-09-28,2025-09-29,news surabaya,0,Mid-Range
agoda,Grand Citihub Hotel @Kajoetangan,75848,Malang,Indonesia,3,9.0,2025-10-01,2025-10-02,citihub grand kajoetangan,1,Budget
agoda,De Boutique Style Hotel Malang,75848,Malang,Indonesia,4,9.3,2025-10-05,2025-10-06,boutique de malang style,0,Mid-Range
tripcom,Kost Harian Semarang Murah,76027,Semarang,Indonesia,5,9.3,2025-10-20,2025-10-21,harian kost murah semarang,0,Mid-Range
agoda,Hotel Alimar Malang,76437,Malang,Indonesia,3,8.5,2025-09-27,2025-09-28,alimar malang,1,Budget
agoda,Grand Sarila Hotel Yogyakarta,76528,Yogyakarta,Indonesia,4,8.4,2025-09-30,2025-10-01,grand sarila yogyakarta,0,Mid-Range
tripcom,Tiga Dua Homestay,76738,Yogyakarta,Indonesia,2,6.0,2025-10-21,2025-10-22,dua homestay tiga,1,Budget
agoda,Briggs Inn Batu,76936,Malang,Indonesia,4,9.0,2025-09-29,2025-09-30,batu briggs,0,Mid-Range
agoda,Hotel O Sky Guesthouse,77066,Semarang,Indonesia,3,7.7,2025-09-28,2025-09-29,o sky,1,Budget
agoda,Hotel Pantes Semarang,77395,Semarang,Indonesia,1,8.2,2025-09-26,2025-09-27,pantes semarang,1,Budget
agoda,Townhouse Oak Medan near Universitas Sumatera Utara formerly Raz Residence,77396,Medan,Indonesia,3,8.0,2025-09-26,2025-09-27,formerly medan near oak raz residence sumatera townhouse universitas utara,1,Budget
agoda,Sumi Hotel Surabaya,77528,Surabaya,Indonesia,3,8.9,2025-09-27,2025-09-28,sumi surabaya,1,Budget
tripcom,Kost Harian Semarang Murah,77541,Semarang,Indonesia,5,9.3,2025-10-12,2025-10-13,harian kost murah semarang,0,Mid-Range
tripcom,Kost Harian Semarang Murah,77541,Semarang,Indonesia,5,9.3,2025-10-21,2025-10-22,harian kost murah semarang,0,Mid-Range
tripcom,Kost Harian Semarang Murah,77541,Semarang,Indonesia,5,9.3,2025-10-17,2025-10-18,harian kost murah semarang,0,Mid-Range
agoda,Sans Hotel FiFFa Premiere Malang,77674,Malang,Indonesia,4,9.4,2025-10-02,2025-10-03,fiffa malang premiere sans,0,Mid-Range
tripcom,Kalingga Sekar Yogyakarta,77722,Yogyakarta,Indonesia,2,7.1,2025-10-22,2025-10-23,kalingga sekar yogyakarta,1,Budget
agoda,Capital O 293 Mutiara Hijau Suites Syariah,78189,Medan,Indonesia,4,8.8,2025-10-02,2025-10-03,293 capital hijau mutiara o suites syariah,0,Mid-Range
agoda,Hotel O Medan near Universitas Sumatera Utara formerly Surya Residence,78289,Medan,Indonesia,4,8.5,2025-10-05,2025-10-06,formerly medan near o residence sumatera surya universitas utara,0,Mid-Range
agoda,RedDoorz Premium near Centre Point Mall Medan,78469,Medan,Indonesia,4,8.4,2025-10-05,2025-10-06,centre mall medan near point premium reddoorz,0,Mid-Range
tripcom,Cozzy Residence Syariah Malang,78671,Malang,Indonesia,2,7.3,2025-10-20,2025-10-21,cozzy malang residence syariah,1,Budget
tripcom,Tiga Dua Homestay,78849,Yogyakarta,Indonesia,2,6.0,2025-10-22,2025-10-23,dua homestay tiga,1,Budget
agoda,Hotel New Saphir Yogyakarta,78894,Yogyakarta,Indonesia,4,8.6,2025-09-30,2025-10-01,new saphir yogyakarta,0,Mid-Range
agoda,Collection O Jalan Malioboro Near Lempuyangan Station Formerly Hotel Vala,78895,Yogyakarta,Indonesia,2,8.5,2025-09-29,2025-09-30,collection formerly jalan lempuyangan malioboro near o station vala,1,Budget
agoda,1O1 URBAN Jakarta Thamrin,78935,Jakarta,Indonesia,5,8.5,2025-09-29,2025-09-30,1o1 jakarta thamrin urban,0,Mid-Range
tripcom,Tiga Dua Homestay,79330,Yogyakarta,Indonesia,2,6.0,2025-10-15,2025-10-16,dua homestay tiga,1,Budget
tripcom,Tiga Dua Homestay,79330,Yogyakarta,Indonesia,2,6.0,2025-10-16,2025-10-17,dua homestay tiga,1,Budget
agoda,Urbanview Hotel Grand Mohaga Medan,79958,Medan,Indonesia,2,8.4,2025-09-28,2025-09-29,grand medan mohaga urbanview,1,Budget
tripcom,Kalingga Sekar Yogyakarta,80187,Yogyakarta,Indonesia,2,7.1,2025-10-20,2025-10-21,kalingga sekar yogyakarta,1,Budget
agoda,The Lively Hotel Kualanamu Airport Medan,80256,Medan,Indonesia,2,8.4,2025-10-03,2025-10-04,airport kualanamu lively medan the,1,Budget
agoda,ARTOTEL Gelora Senayan Jakarta,80344,Jakarta,Indonesia,5,9.2,2025-09-30,2025-10-01,artotel gelora jakarta senayan,0,Mid-Range
tripcom,Penginapan Prima Syariah Murah Dekat Malioboro | Ready Kamar Backpacker Sekitar Stasiun Tugu Jogja,80616,Yogyakarta,Indonesia,1,7.6,2025-10-13,2025-10-14,backpacker dekat jogja kamar malioboro murah penginapan prima ready sekitar stasiun syariah tugu,1,Budget
agoda,Collection O Jalan Malioboro Near Lempuyangan Station Formerly Hotel Vala,80647,Yogyakarta,Indonesia,2,8.5,2025-10-02,2025-10-03,collection formerly jalan lempuyangan malioboro near o station vala,1,Budget
agoda,Hotel New Saphir Yogyakarta,80648,Yogyakarta,Indonesia,4,8.6,2025-10-01,2025-10-02,new saphir yogyakarta,0,Mid-Range
tripcom,Kalingga Sekar Yogyakarta,80888,Yogyakarta,Indonesia,2,7.1,2025-10-12,2025-10-13,kalingga sekar yogyakarta,1,Budget
agoda,Kampung Lumbung Boutique Hotel,80905,Malang,Indonesia,4,9.1,2025-09-30,2025-10-01,boutique kampung lumbung,0,Mid-Range
agoda,Travellers Suites Serviced Apartments,80971,Medan,Indonesia,5,8.8,2025-10-01,2025-10-02,apartments serviced suites travellers,0,Mid-Range
agoda,Travel Biz Hotel Medan Mitra RedDoorz,81051,Medan,Indonesia,2,8.7,2025-09-28,2025-09-29,biz medan mitra reddoorz travel,1,Budget
agoda,Hotel Cordela Medan,81051,Medan,Indonesia,2,8.7,2025-09-30,2025-10-01,cordela medan,1,Budget
tripcom,Tiga Dua Homestay,81408,Yogyakarta,Indonesia,2,6.0,2025-10-20,2025-10-21,dua homestay tiga,1,Budget
agoda,NIVIA HOTEL,81691,Medan,Indonesia,4,9.0,2025-10-02,2025-10-03,nivia,0,Mid-Range
agoda,Miyanna Hotel Medan,81809,Medan,Indonesia,4,8.2,2025-09-26,2025-09-27,medan miyanna,0,Mid-Range
agoda,favehotel MEX Tunjungan Surabaya,82266,Surabaya,Indonesia,5,9.0,2025-09-26,2025-09-27,favehotel mex surabaya tunjungan,0,Mid-Range
agoda,Urbanview Hotel Grand Mohaga Medan,82340,Medan,Indonesia,2,8.4,2025-09-26,2025-09-27,grand medan mohaga urbanview,1,Budget
agoda,Hotel O Aljadid Near Masjid Raya Al Mashun Sm Raja Medan,82641,Medan,Indonesia,3,8.5,2025-09-28,2025-09-29,al aljadid mashun masjid medan near o raja raya sm,1,Budget
tripcom,Semarang Co Stay,83112,Semarang,Indonesia,2,10.0,2025-10-20,2025-10-21,co semarang stay,1,Budget
tripcom,Semarang Co Stay,83112,Semarang,Indonesia,2,10.0,2025-10-16,2025-10-17,co semarang stay,1,Budget
tripcom,Semarang Co Stay,83112,Semarang,Indonesia,2,10.0,2025-10-22,2025-10-23,co semarang stay,1,Budget
tripcom,Semarang Co Stay,83112,Semarang,Indonesia,2,10.0,2025-10-13,2025-10-14,co semarang stay,1,Budget
tripcom,Semarang Co Stay,83112,Semarang,Indonesia,2,10.0,2025-10-18,2025-10-19,co semarang stay,1,Budget
tripcom,Semarang Co Stay,83112,Semarang,Indonesia,2,10.0,2025-10-19,2025-10-20,co semarang stay,1,Budget
tripcom,Semarang Co Stay,83112,Semarang,Indonesia,2,10.0,2025-10-21,2025-10-22,co semarang stay,1,Budget
tripcom,Semarang Co Stay,83112,Semarang,Indonesia,2,10.0,2025-10-17,2025-10-18,co semarang stay,1,Budget
tripcom,Semarang Co Stay,83112,Semarang,Indonesia,2,10.0,2025-10-14,2025-10-15,co semarang stay,1,Budget
tripcom,Semarang Co Stay,83112,Semarang,Indonesia,2,10.0,2025-10-15,2025-10-16,co semarang stay,1,Budget
tripcom,Tiga Dua Homestay,83156,Yogyakarta,Indonesia,2,6.0,2025-10-13,2025-10-14,dua homestay tiga,1,Budget
tripcom,Collection O Bali near Terminal Ubung formerly Batukaru Garden Hotel,83229,Bali,Indonesia,3,6.5,2025-10-19,2025-10-20,bali batukaru collection formerly garden near o terminal ubung,1,Budget
tripcom,Collection O Bali near Terminal Ubung formerly Batukaru Garden Hotel,83229,Bali,Indonesia,3,6.5,2025-10-17,2025-10-18,bali batukaru collection formerly garden near o terminal ubung,1,Budget
tripcom,JOGJA DAY INN,83600,Yogyakarta,Indonesia,2,8.3,2025-10-12,2025-10-13,day jogja,1,Budget
agoda,Capital O 293 Mutiara Hijau Suites Syariah,83624,Medan,Indonesia,4,8.8,2025-10-04,2025-10-05,293 capital hijau mutiara o suites syariah,0,Mid-Range
agoda,Glamour Hotel and Spa,83820,Medan,Indonesia,1,8.8,2025-09-30,2025-10-01,and glamour spa,1,Budget
agoda,Hotel O Aljadid Near Masjid Raya Al Mashun Sm Raja Medan,84140,Medan,Indonesia,3,8.5,2025-09-30,2025-10-01,al aljadid mashun masjid medan near o raja raya sm,1,Budget
agoda,RedDoorz Plus near Kualanamu Airport Medan,84140,Medan,Indonesia,3,8.5,2025-09-28,2025-09-29,airport kualanamu medan near plus reddoorz,1,Budget
agoda,Harper Wahid Hasyim Medan by ASTON,84579,Medan,Indonesia,3,9.2,2025-09-30,2025-10-01,aston by harper hasyim medan wahid,1,Budget
agoda,Harper Wahid Hasyim Medan by ASTON,84579,Medan,Indonesia,3,9.2,2025-09-28,2025-09-29,aston by harper hasyim medan wahid,1,Budget
agoda,Cordex Marelan Medan,84579,Medan,Indonesia,4,9.6,2025-10-04,2025-10-05,cordex marelan medan,0,Mid-Range
agoda,The Batik Hotel Medan,84579,Medan,Indonesia,3,8.8,2025-10-02,2025-10-03,batik medan the,1,Budget
agoda,My Studio Hotels Kualanamu Airport Medan,84773,Medan,Indonesia,2,8.2,2025-10-04,2025-10-05,airport hotels kualanamu medan my studio,1,Budget
agoda,Shanaya Resort Malang,84828,Malang,Indonesia,5,8.9,2025-09-26,2025-09-27,malang shanaya,0,Mid-Range
agoda,PrimeBiz Hotel Surabaya,84855,Surabaya,Indonesia,4,9.4,2025-09-27,2025-09-28,primebiz surabaya,0,Mid-Range
agoda,Odua Golden Mansyur Medan,84888,Medan,Indonesia,3,8.8,2025-10-04,2025-10-05,golden mansyur medan odua,1,Budget
agoda,Harper Wahid Hasyim Medan by ASTON,85047,Medan,Indonesia,3,9.2,2025-10-03,2025-10-04,aston by harper hasyim medan wahid,1,Budget
