date,airline,departure_time,arrival_time,duration,transit,flight_price,origin,destination,seat_class,baggage,city,Platform,Hotel Name,hotel_price,City,Country,Hotel Star,Guest Rating,Checkin Date,Checkout Date,Cleaned Name,total_price,cluster_raw,cluster
2025-12-12,Citilink,10:25,10:25,1h 35m,0,1338731.0,SUB,CGK,Economy,15,Jakarta,bookingcom,InterContinental Hotels Jakarta Pondok Indah by IHG,3239860,Jakarta,Indonesia,5,9.4,2025-12-12,2025-12-13,by hotels ihg indah intercontinental jakarta pondok,4578591.0,2,Budget
2025-12-12,Citilink,10:25,10:25,1h 35m,0,1338731.0,SUB,CGK,Economy,15,Jakarta,agoda,Swissotel Jakarta PIK Avenue,3285000,Jakarta,Indonesia,5,9.0,2025-12-12,2025-12-13,avenue jakarta pik swissotel,4623731.0,2,Budget
2025-12-12,Citilink,10:25,10:25,1h 35m,0,1338731.0,SUB,CGK,Economy,15,Jakarta,tiketcom,The Dharmawangsa Jakarta,3410449,Jakarta,Indonesia,5,9.2,2025-12-12,2025-12-13,dharmawangsa jakarta the,4749180.0,2,Budget
2025-12-12,Citilink,10:25,10:25,1h 35m,0,1338731.0,SUB,CGK,Economy,15,Jakarta,bookingcom,Fairmont Jakarta,3448500,Jakarta,Indonesia,5,9.1,2025-12-12,2025-12-13,fairmont jakarta,4787231.0,2,Budget
2025-12-12,Citilink,10:25,10:25,1h 35m,0,1338731.0,SUB,CGK,Economy,15,Jakarta,bookingcom,Grand Hyatt Jakarta,3507442,Jakarta,Indonesia,5,9.2,2025-12-12,2025-12-13,grand hyatt jakarta,4846173.0,2,Budget
2025-12-12,Citilink,10:25,10:25,1h 35m,0,1338731.0,SUB,CGK,Economy,15,Jakarta,tripcom,The St. Regis Jakarta,3744950,Jakarta,Indonesia,5,9.8,2025-12-12,2025-12-13,jakarta regis st the,5083681.0,2,Budget
2025-12-12,Citilink,12:00,12:00,1h 35m,0,1321702.0,CGK,SUB,Economy,20,Surabaya,agoda,Grand Darmo Suite by AMITHYA,34422,Surabaya,Indonesia,4,8.7,2025-12-12,2025-12-13,amithya by darmo grand suite,1356124.0,2,Budget
2025-12-12,Citilink,12:00,12:00,1h 35m,0,1321702.0,CGK,SUB,Economy,20,Surabaya,agoda,Hotel Sinar 1,67232,Surabaya,Indonesia,4,9.2,2025-12-12,2025-12-13,1 sinar,1388934.0,2,Budget
2025-12-12,Citilink,12:00,12:00,1h 35m,0,1321702.0,CGK,SUB,Economy,20,Surabaya,agoda,Capital O 449 The Colins,74932,Surabaya,Indonesia,3,8.9,2025-12-12,2025-12-13,449 capital colins o the,1396634.0,2,Budget
2025-12-12,Citilink,12:00,12:00,1h 35m,0,1321702.0,CGK,SUB,Economy,20,Surabaya,agoda,JW Marriott Hotel Surabaya,95491,Surabaya,Indonesia,5,9.4,2025-12-12,2025-12-13,jw marriott surabaya,1417193.0,2,Budget
