Platform,Hotel Name,Price,City,Country,Hotel Star,Guest Rating,Checkin Date,Checkout Date,Cleaned Name,Cluster,Segmentation
traveloka,FuramaXclusive Pratunam Park,960695,Bangkok,Thailand,5,8.2,9/30/2025,10/1/2025,furamaxclusive park pratunam,0,Mid-Range
traveloka,FuramaXclusive Pratunam Park,960695,Bangkok,Thailand,5,8.2,10/1/2025,10/2/2025,furamaxclusive park pratunam,0,Mid-Range
traveloka,FuramaXclusive Pratunam Park,960695,Bangkok,Thailand,5,8.2,10/2/2025,10/3/2025,furamaxclusive park pratunam,0,Mid-Range
traveloka,FuramaXclusive Pratunam Park,960695,Bangkok,Thailand,5,8.2,10/3/2025,10/4/2025,furamaxclusive park pratunam,0,Mid-Range
traveloka,FuramaXclusive Pratunam Park,1009664,Bangkok,Thailand,5,8.2,10/4/2025,10/5/2025,furamaxclusive park pratunam,0,Mid-Range
traveloka,FuramaXclusive Pratunam Park,1009664,Bangkok,Thailand,5,8.2,10/5/2025,10/6/2025,furamaxclusive park pratunam,0,Mid-Range
tripcom,FX Hotel Metrolink Makkasan,606017,Bangkok,Thailand,4,8.5,10/13/2025,10/14/2025,fx makkasan metrolink,0,Mid-Range
tripcom,FX Hotel Metrolink Makkasan,606017,Bangkok,Thailand,4,8.5,10/16/2025,10/17/2025,fx makkasan metrolink,0,Mid-Range
agoda,G Hotel Gurney,1143045,Penang,Malaysia,5,8.8,9/26/2025,9/27/2025,g gurney,0,Mid-Range
agoda,G Hotel Gurney,711463,Penang,Malaysia,5,8.8,9/27/2025,9/28/2025,g gurney,0,Mid-Range
agoda,G Hotel Gurney,744104,Penang,Malaysia,5,8.8,9/28/2025,9/29/2025,g gurney,0,Mid-Range
agoda,G Hotel Gurney,2187671,Penang,Malaysia,5,8.8,9/29/2025,9/30/2025,g gurney,0,Mid-Range
agoda,G Hotel Gurney,357789,Penang,Malaysia,5,8.8,9/30/2025,10/1/2025,g gurney,0,Mid-Range
agoda,G Hotel Gurney,306047,Penang,Malaysia,5,8.8,10/1/2025,10/2/2025,g gurney,0,Mid-Range
agoda,G Hotel Gurney,427577,Penang,Malaysia,5,8.8,10/2/2025,10/3/2025,g gurney,0,Mid-Range
agoda,G Hotel Gurney,459363,Penang,Malaysia,5,8.8,10/3/2025,10/4/2025,g gurney,0,Mid-Range
agoda,G Hotel Gurney,1236640,Penang,Malaysia,5,8.8,10/4/2025,10/5/2025,g gurney,0,Mid-Range
agoda,G Hotel Gurney,470643,Penang,Malaysia,5,8.8,10/5/2025,10/6/2025,g gurney,0,Mid-Range
agoda,G Hotel Kelawai,389813,Penang,Malaysia,5,9.2,9/26/2025,9/27/2025,g kelawai,0,Mid-Range
agoda,G Hotel Kelawai,301904,Penang,Malaysia,5,9.2,9/27/2025,9/28/2025,g kelawai,0,Mid-Range
agoda,G Hotel Kelawai,405426,Penang,Malaysia,5,9.2,9/28/2025,9/29/2025,g kelawai,0,Mid-Range
agoda,G Hotel Kelawai,403318,Penang,Malaysia,5,9.2,9/29/2025,9/30/2025,g kelawai,0,Mid-Range
agoda,G Hotel Kelawai,402868,Penang,Malaysia,5,9.2,9/30/2025,10/1/2025,g kelawai,0,Mid-Range
traveloka,G Hotel Kelawai,2042710,Penang,Malaysia,5,9.2,10/1/2025,10/2/2025,g kelawai,0,Mid-Range
traveloka,G Hotel Kelawai,2929428,Penang,Malaysia,5,9.2,10/2/2025,10/3/2025,g kelawai,0,Mid-Range
agoda,G Hotel Kelawai,1361924,Penang,Malaysia,5,9.2,10/3/2025,10/4/2025,g kelawai,0,Mid-Range
agoda,G Hotel Kelawai,692380,Penang,Malaysia,5,9.2,10/4/2025,10/5/2025,g kelawai,0,Mid-Range
traveloka,G Hotel Kelawai,1801837,Penang,Malaysia,5,9.2,10/5/2025,10/6/2025,g kelawai,0,Mid-Range
tripcom,G Mini Hotel Dongdaemun,772781,Seoul,Korea Selatan,2,5.7,10/17/2025,10/18/2025,dongdaemun g mini,1,Budget
tripcom,G Mini Hotel Dongdaemun,468351,Seoul,Korea Selatan,2,5.7,10/19/2025,10/20/2025,dongdaemun g mini,1,Budget
tripcom,G Mini Hotel Dongdaemun,444934,Seoul,Korea Selatan,2,5.7,10/22/2025,10/23/2025,dongdaemun g mini,1,Budget
traveloka,G Suites Hotel by AMITHYA,435708,Surabaya,Indonesia,4,8.2,9/26/2025,9/27/2025,amithya by g suites,0,Mid-Range
traveloka,G Suites Hotel by AMITHYA,447174,Surabaya,Indonesia,4,8.2,9/27/2025,9/28/2025,amithya by g suites,0,Mid-Range
traveloka,G Suites Hotel by AMITHYA,258886,Surabaya,Indonesia,4,8.2,9/28/2025,9/29/2025,amithya by g suites,0,Mid-Range
agoda,G Suites Hotel By AMITHYA,424418,Surabaya,Indonesia,3,8.7,9/29/2025,9/30/2025,amithya by g suites,1,Budget
agoda,G Suites Hotel By AMITHYA,146104,Surabaya,Indonesia,3,8.7,9/30/2025,10/1/2025,amithya by g suites,1,Budget
traveloka,G Suites Hotel by AMITHYA,245495,Surabaya,Indonesia,4,8.2,10/1/2025,10/2/2025,amithya by g suites,0,Mid-Range
traveloka,G Suites Hotel by AMITHYA,245495,Surabaya,Indonesia,4,8.2,10/2/2025,10/3/2025,amithya by g suites,0,Mid-Range
traveloka,G Suites Hotel by AMITHYA,294513,Surabaya,Indonesia,4,8.2,10/3/2025,10/4/2025,amithya by g suites,0,Mid-Range
agoda,G Suites Hotel By AMITHYA,252533,Surabaya,Indonesia,3,8.7,10/4/2025,10/5/2025,amithya by g suites,1,Budget
traveloka,G Suites Hotel by AMITHYA,258886,Surabaya,Indonesia,4,8.2,10/5/2025,10/6/2025,amithya by g suites,0,Mid-Range
tiketcom,G Suites Hotel By AMITHYA,360241,Surabaya,Indonesia,3,8.7,10/13/2025,10/14/2025,amithya by g suites,1,Budget
tiketcom,G Suites Hotel By AMITHYA,360241,Surabaya,Indonesia,3,8.7,10/14/2025,10/15/2025,amithya by g suites,1,Budget
tiketcom,G Suites Hotel By AMITHYA,347688,Surabaya,Indonesia,3,8.7,10/15/2025,10/16/2025,amithya by g suites,1,Budget
tiketcom,G Suites Hotel By AMITHYA,347688,Surabaya,Indonesia,3,8.7,10/16/2025,10/17/2025,amithya by g suites,1,Budget
tiketcom,G Suites Hotel By AMITHYA,372439,Surabaya,Indonesia,3,8.7,10/17/2025,10/18/2025,amithya by g suites,1,Budget
tiketcom,G Suites Hotel By AMITHYA,365154,Surabaya,Indonesia,3,8.7,10/18/2025,10/19/2025,amithya by g suites,1,Budget
tiketcom,G Suites Hotel By AMITHYA,347688,Surabaya,Indonesia,3,8.7,10/19/2025,10/20/2025,amithya by g suites,1,Budget
tiketcom,G Suites Hotel By AMITHYA,337499,Surabaya,Indonesia,3,8.7,10/20/2025,10/21/2025,amithya by g suites,1,Budget
tiketcom,G Suites Hotel By AMITHYA,337499,Surabaya,Indonesia,3,8.7,10/21/2025,10/22/2025,amithya by g suites,1,Budget
tiketcom,G Suites Hotel By AMITHYA,337499,Surabaya,Indonesia,3,8.7,10/22/2025,10/23/2025,amithya by g suites,1,Budget
tiketcom,G Suites Hotel By AMITHYA,337499,Surabaya,Indonesia,3,8.7,10/23/2025,10/24/2025,amithya by g suites,1,Budget
agoda,G2 Hotel Myeongdong,2446094,Seoul,South Korea,5,8.8,9/28/2025,9/29/2025,g2 myeongdong,0,Mid-Range
agoda,G2 Hotel Myeongdong,607123,Seoul,South Korea,5,8.8,9/29/2025,9/30/2025,g2 myeongdong,0,Mid-Range
agoda,G2 Hotel Myeongdong,381276,Seoul,South Korea,5,8.8,9/30/2025,10/1/2025,g2 myeongdong,0,Mid-Range
agoda,G2 Hotel Myeongdong,1133036,Seoul,South Korea,5,8.8,10/2/2025,10/3/2025,g2 myeongdong,0,Mid-Range
agoda,G2 Hotel Myeongdong,1718873,Seoul,South Korea,5,8.8,10/5/2025,10/6/2025,g2 myeongdong,0,Mid-Range
tripcom,G2 Hotel Myeongdong,1110580,Seoul,Korea Selatan,5,8.8,10/12/2025,10/13/2025,g2 myeongdong,0,Mid-Range
tripcom,G2 Hotel Myeongdong,1010346,Seoul,Korea Selatan,5,8.8,10/13/2025,10/14/2025,g2 myeongdong,0,Mid-Range
tripcom,G2 Hotel Myeongdong,1064154,Seoul,Korea Selatan,5,8.8,10/14/2025,10/15/2025,g2 myeongdong,0,Mid-Range
tripcom,G2 Hotel Myeongdong,1830696,Seoul,Korea Selatan,5,8.8,10/15/2025,10/16/2025,g2 myeongdong,0,Mid-Range
tripcom,G2 Hotel Myeongdong,2148472,Seoul,Korea Selatan,5,8.8,10/16/2025,10/17/2025,g2 myeongdong,0,Mid-Range
agoda,G3 Hotel Chungmuro,1767740,Seoul,South Korea,4,9,9/26/2025,9/27/2025,chungmuro g3,0,Mid-Range
agoda,G3 Hotel Chungmuro,1066969,Seoul,South Korea,4,9,9/28/2025,9/29/2025,chungmuro g3,0,Mid-Range
agoda,G3 Hotel Chungmuro,1636808,Seoul,South Korea,4,9,10/2/2025,10/3/2025,chungmuro g3,0,Mid-Range
agoda,G3 Hotel Chungmuro,660161,Seoul,South Korea,4,9,10/5/2025,10/6/2025,chungmuro g3,0,Mid-Range
tripcom,G3 Hotel Chungmuro,1134091,Seoul,Korea Selatan,4,9,10/13/2025,10/14/2025,chungmuro g3,0,Mid-Range
tripcom,Gagahouse,488995,Seoul,Korea Selatan,2,8.2,10/12/2025,10/13/2025,gagahouse,1,Budget
tripcom,Gagahouse,488995,Seoul,Korea Selatan,2,8.2,10/13/2025,10/14/2025,gagahouse,1,Budget
agoda,Gaia Cosmo Hotel,350230,Yogyakarta,Indonesia,4,9.2,9/26/2025,9/27/2025,cosmo gaia,0,Mid-Range
agoda,Gaia Cosmo Hotel,412743,Yogyakarta,Indonesia,4,9.2,9/27/2025,9/28/2025,cosmo gaia,0,Mid-Range
agoda,Gaia Cosmo Hotel,629636,Yogyakarta,Indonesia,4,9.2,9/28/2025,9/29/2025,cosmo gaia,0,Mid-Range
agoda,Gaia Cosmo Hotel,383471,Yogyakarta,Indonesia,4,9.2,9/29/2025,9/30/2025,cosmo gaia,0,Mid-Range
agoda,Gaia Cosmo Hotel,401342,Yogyakarta,Indonesia,4,9.2,9/30/2025,10/1/2025,cosmo gaia,0,Mid-Range
agoda,Gaia Cosmo Hotel,393058,Yogyakarta,Indonesia,4,9.2,10/1/2025,10/2/2025,cosmo gaia,0,Mid-Range
agoda,Gaia Cosmo Hotel,399835,Yogyakarta,Indonesia,4,9.2,10/2/2025,10/3/2025,cosmo gaia,0,Mid-Range
agoda,Gaia Cosmo Hotel,391043,Yogyakarta,Indonesia,4,9.2,10/3/2025,10/4/2025,cosmo gaia,0,Mid-Range
agoda,Gaia Cosmo Hotel,675365,Yogyakarta,Indonesia,4,9.2,10/4/2025,10/5/2025,cosmo gaia,0,Mid-Range
agoda,Gaia Cosmo Hotel,496803,Yogyakarta,Indonesia,4,9.2,10/5/2025,10/6/2025,cosmo gaia,0,Mid-Range
agoda,Gajahmada Graha Hotel,453996,Malang,Indonesia,4,9,9/29/2025,9/30/2025,gajahmada graha,0,Mid-Range
agoda,Gajahmada Graha Hotel,161822,Malang,Indonesia,4,9,10/1/2025,10/2/2025,gajahmada graha,0,Mid-Range
agoda,Gajahmada Graha Hotel,203855,Malang,Indonesia,4,9,10/2/2025,10/3/2025,gajahmada graha,0,Mid-Range
agoda,Gajahmada Graha Hotel,212475,Malang,Indonesia,4,9,10/4/2025,10/5/2025,gajahmada graha,0,Mid-Range
agoda,Galaxy Guest House,174226,Surabaya,Indonesia,4,9,9/29/2025,9/30/2025,galaxy guest house,0,Mid-Range
agoda,Galaxy Guest House,267521,Surabaya,Indonesia,4,9,9/30/2025,10/1/2025,galaxy guest house,0,Mid-Range
agoda,Galaxy Guest House,1361157,Surabaya,Indonesia,4,9,10/1/2025,10/2/2025,galaxy guest house,0,Mid-Range
agoda,Galaxy Guest House,454176,Surabaya,Indonesia,4,9,10/2/2025,10/3/2025,galaxy guest house,0,Mid-Range
agoda,Galaxy Guest House,371901,Surabaya,Indonesia,4,9,10/4/2025,10/5/2025,galaxy guest house,0,Mid-Range
agoda,Galaxy Guest House,245214,Surabaya,Indonesia,4,9,10/5/2025,10/6/2025,galaxy guest house,0,Mid-Range
tripcom,Galaxy Pods @ Chinatown,769427,Singapura,Singapura,4,8.3,10/13/2025,10/14/2025,chinatown galaxy pods,0,Mid-Range
tripcom,Galaxy Pods @ Chinatown,760293,Singapura,Singapura,4,8.3,10/14/2025,10/15/2025,chinatown galaxy pods,0,Mid-Range
tripcom,Galaxy Pods @ Chinatown,760293,Singapura,Singapura,4,8.3,10/15/2025,10/16/2025,chinatown galaxy pods,0,Mid-Range
tripcom,Galaxy Pods @ Chinatown,868403,Singapura,Singapura,4,8.3,10/16/2025,10/17/2025,chinatown galaxy pods,0,Mid-Range
tripcom,Galaxy Pods @ Chinatown,812578,Singapura,Singapura,4,8.3,10/17/2025,10/18/2025,chinatown galaxy pods,0,Mid-Range
bookingcom,Galaxy Pods @ Chinatown,900955,Singapura,Singapura,4,8.3,10/28/2025,10/29/2025,chinatown galaxy pods,0,Mid-Range
bookingcom,Galaxy Pods @ Chinatown,900955,Singapura,Singapura,4,8.3,10/29/2025,10/30/2025,chinatown galaxy pods,0,Mid-Range
bookingcom,Galaxy Pods @ Chinatown,900955,Singapura,Singapura,4,8.3,10/30/2025,10/31/2025,chinatown galaxy pods,0,Mid-Range
bookingcom,Galaxy Pods @ Chinatown,900955,Singapura,Singapura,4,8.3,10/31/2025,11/1/2025,chinatown galaxy pods,0,Mid-Range
bookingcom,Galaxy Pods @ Chinatown,900955,Singapura,Singapura,4,8.3,11/1/2025,11/2/2025,chinatown galaxy pods,0,Mid-Range
bookingcom,Galaxy Pods @ Chinatown,900955,Singapura,Singapura,4,8.3,11/2/2025,11/3/2025,chinatown galaxy pods,0,Mid-Range
bookingcom,Galaxy Pods @ Chinatown,900955,Singapura,Singapura,4,8.3,11/3/2025,11/4/2025,chinatown galaxy pods,0,Mid-Range
bookingcom,Galaxy Pods @ Chinatown,900955,Singapura,Singapura,4,8.3,11/4/2025,11/5/2025,chinatown galaxy pods,0,Mid-Range
bookingcom,Galaxy Pods @ Chinatown,900955,Singapura,Singapura,4,8.3,11/5/2025,11/6/2025,chinatown galaxy pods,0,Mid-Range
bookingcom,Gallery Prawirotaman Hotel,975306,Yogyakarta,Indonesia,4,8.7,10/27/2025,10/28/2025,gallery prawirotaman,0,Mid-Range
bookingcom,Gallery Prawirotaman Hotel,733718,Yogyakarta,Indonesia,4,8.7,10/28/2025,10/29/2025,gallery prawirotaman,0,Mid-Range
bookingcom,Gallery Prawirotaman Hotel,800000,Yogyakarta,Indonesia,4,8.7,10/29/2025,10/30/2025,gallery prawirotaman,0,Mid-Range
bookingcom,Gallery Prawirotaman Hotel,733718,Yogyakarta,Indonesia,4,8.7,10/30/2025,10/31/2025,gallery prawirotaman,0,Mid-Range
bookingcom,Gallery Prawirotaman Hotel,733718,Yogyakarta,Indonesia,4,8.7,10/31/2025,11/1/2025,gallery prawirotaman,0,Mid-Range
bookingcom,Gallery Prawirotaman Hotel,733718,Yogyakarta,Indonesia,4,8.7,11/1/2025,11/2/2025,gallery prawirotaman,0,Mid-Range
bookingcom,Gallery Prawirotaman Hotel,733718,Yogyakarta,Indonesia,4,8.7,11/2/2025,11/3/2025,gallery prawirotaman,0,Mid-Range
bookingcom,Gallery Prawirotaman Hotel,733718,Yogyakarta,Indonesia,4,8.7,11/3/2025,11/4/2025,gallery prawirotaman,0,Mid-Range
bookingcom,Gallery Prawirotaman Hotel,733718,Yogyakarta,Indonesia,4,8.7,11/4/2025,11/5/2025,gallery prawirotaman,0,Mid-Range
bookingcom,Gallery Prawirotaman Hotel,733718,Yogyakarta,Indonesia,4,8.7,11/5/2025,11/6/2025,gallery prawirotaman,0,Mid-Range
traveloka,Gamaya Villa Jogja With Privatepool,624970,Yogyakarta,Indonesia,4,9.2,9/30/2025,10/1/2025,gamaya jogja privatepool villa with,0,Mid-Range
traveloka,Gamaya Villa Jogja With Privatepool,1176495,Yogyakarta,Indonesia,4,9.2,10/4/2025,10/5/2025,gamaya jogja privatepool villa with,0,Mid-Range
traveloka,Gamaya Villa Jogja With Privatepool,845823,Yogyakarta,Indonesia,4,9.2,10/5/2025,10/6/2025,gamaya jogja privatepool villa with,0,Mid-Range
tripcom,Gangdong (Godeok Station) Woojin,714481,Seoul,Korea Selatan,3,7.1,10/18/2025,10/19/2025,gangdong godeok station woojin,1,Budget
tripcom,Gangnam Seven Hostel,395905,Seoul,Korea Selatan,2,8.1,10/15/2025,10/16/2025,gangnam hostel seven,1,Budget
tripcom,Gangnam Seven Hostel,415334,Seoul,Korea Selatan,2,8.1,10/19/2025,10/20/2025,gangnam hostel seven,1,Budget
tripcom,Gangnam Seven Hostel,415334,Seoul,Korea Selatan,2,8.1,10/20/2025,10/21/2025,gangnam hostel seven,1,Budget
tripcom,Gangnam Seven Hostel,415334,Seoul,Korea Selatan,2,8.1,10/22/2025,10/23/2025,gangnam hostel seven,1,Budget
tripcom,Gangseo (Gimpo Airport) Simple Stay,506218,Seoul,Korea Selatan,2,6.7,10/16/2025,10/17/2025,airport gangseo gimpo simple stay,1,Budget
tripcom,Gangseo (Gimpo Airport) Simple Stay,703894,Seoul,Korea Selatan,2,6.7,10/17/2025,10/18/2025,airport gangseo gimpo simple stay,1,Budget
tripcom,Gangseo (Gimpo Airport) Simple Stay,506218,Seoul,Korea Selatan,2,6.7,10/19/2025,10/20/2025,airport gangseo gimpo simple stay,1,Budget
tripcom,Gangseo (Gimpo Airport) Simple Stay,472472,Seoul,Korea Selatan,2,6.7,10/20/2025,10/21/2025,airport gangseo gimpo simple stay,1,Budget
tripcom,Gangseo (Gimpo Airport) Simple Stay,506218,Seoul,Korea Selatan,2,6.7,10/21/2025,10/22/2025,airport gangseo gimpo simple stay,1,Budget
tripcom,Gangseo (Gimpo Airport) Simple Stay,472472,Seoul,Korea Selatan,2,6.7,10/22/2025,10/23/2025,airport gangseo gimpo simple stay,1,Budget
agoda,Garden Inn Hotel,360987,Penang,Malaysia,2,7.7,9/29/2025,9/30/2025,garden,1,Budget
agoda,Gardina Asoke Hotel & Residence,1129210,Bangkok,Thailand,4,9.1,10/1/2025,10/2/2025,asoke gardina residence,0,Mid-Range
bookingcom,Garrya Bianti Yogyakarta,324162,Yogyakarta,Indonesia,5,9.8,10/27/2025,10/28/2025,bianti garrya yogyakarta,0,Mid-Range
tripcom,Gasan Marie Hotel,992377,Seoul,Korea Selatan,3,6.1,10/18/2025,10/19/2025,gasan marie,1,Budget
agoda,Gateway Hotel (Marco Polo),1628631,Hong Kong,China,4,8.7,9/26/2025,9/27/2025,gateway marco polo,0,Mid-Range
agoda,Gateway Hotel (Marco Polo),1936862,Hong Kong,China,4,8.7,9/27/2025,9/28/2025,gateway marco polo,0,Mid-Range
agoda,Gateway Hotel (Marco Polo),1359458,Hong Kong,China,4,8.7,9/28/2025,9/29/2025,gateway marco polo,0,Mid-Range
agoda,Gateway Hotel (Marco Polo),2195110,Hong Kong,China,4,8.7,9/29/2025,9/30/2025,gateway marco polo,0,Mid-Range
agoda,Gateway Hotel (Marco Polo),2183612,Hong Kong,China,4,8.7,9/30/2025,10/1/2025,gateway marco polo,0,Mid-Range
agoda,Gateway Hotel (Marco Polo),3002319,Hong Kong,China,4,8.7,10/1/2025,10/2/2025,gateway marco polo,0,Mid-Range
agoda,Gateway Hotel (Marco Polo),3270724,Hong Kong,China,4,8.7,10/2/2025,10/3/2025,gateway marco polo,0,Mid-Range
agoda,Gateway Hotel (Marco Polo),4222359,Hong Kong,China,4,8.7,10/4/2025,10/5/2025,gateway marco polo,0,Mid-Range
agoda,Gateway Hotel (Marco Polo),3039771,Hong Kong,China,4,8.7,10/5/2025,10/6/2025,gateway marco polo,0,Mid-Range
tiketcom,Gateway Pasteur Apartment by Secret Rooms,180745,Bandung,Indonesia,3,7.2,10/13/2025,10/14/2025,apartment by gateway pasteur rooms secret,1,Budget
tiketcom,Gateway Pasteur Apartment by Secret Rooms,180745,Bandung,Indonesia,3,7.2,10/15/2025,10/16/2025,apartment by gateway pasteur rooms secret,1,Budget
tiketcom,Gateway Pasteur Apartment by Secret Rooms,180745,Bandung,Indonesia,3,7.2,10/16/2025,10/17/2025,apartment by gateway pasteur rooms secret,1,Budget
tiketcom,Gateway Pasteur Apartment by Secret Rooms,198430,Bandung,Indonesia,3,7.2,10/19/2025,10/20/2025,apartment by gateway pasteur rooms secret,1,Budget
tiketcom,Gateway Pasteur Apartment by Secret Rooms,198430,Bandung,Indonesia,3,7.2,10/20/2025,10/21/2025,apartment by gateway pasteur rooms secret,1,Budget
tiketcom,Gateway Pasteur Apartment by Secret Rooms,198430,Bandung,Indonesia,3,7.2,10/21/2025,10/22/2025,apartment by gateway pasteur rooms secret,1,Budget
tiketcom,Gateway Pasteur Apartment by Secret Rooms,198430,Bandung,Indonesia,3,7.2,10/23/2025,10/24/2025,apartment by gateway pasteur rooms secret,1,Budget
traveloka,"Gateway, Marco Polo Hotel",4980670,Hong Kong,China,4,8.8,10/3/2025,10/4/2025,gateway marco polo,0,Mid-Range
traveloka,Geary Hotel Bandung,440622,Bandung,Indonesia,4,8.8,9/26/2025,9/27/2025,bandung geary,0,Mid-Range
traveloka,Geary Hotel Bandung,440622,Bandung,Indonesia,4,8.8,9/27/2025,9/28/2025,bandung geary,0,Mid-Range
traveloka,Geary Hotel Bandung,334152,Bandung,Indonesia,4,8.8,9/28/2025,9/29/2025,bandung geary,0,Mid-Range
traveloka,Geary Hotel Bandung,358722,Bandung,Indonesia,4,8.8,9/30/2025,10/1/2025,bandung geary,0,Mid-Range
traveloka,Geary Hotel Bandung,358722,Bandung,Indonesia,4,8.8,10/1/2025,10/2/2025,bandung geary,0,Mid-Range
traveloka,Geary Hotel Bandung,358722,Bandung,Indonesia,4,8.8,10/2/2025,10/3/2025,bandung geary,0,Mid-Range
traveloka,Geary Hotel Bandung,416052,Bandung,Indonesia,4,8.8,10/3/2025,10/4/2025,bandung geary,0,Mid-Range
traveloka,Geary Hotel Bandung,522523,Bandung,Indonesia,4,8.8,10/4/2025,10/5/2025,bandung geary,0,Mid-Range
traveloka,Geary Hotel Bandung,334152,Bandung,Indonesia,4,8.8,10/5/2025,10/6/2025,bandung geary,0,Mid-Range
tripcom,Gemini Star Hotel Kuta,225656,Bali,Indonesia,3,7.1,10/12/2025,10/13/2025,gemini kuta star,1,Budget
tripcom,Gemini Star Hotel Kuta,240156,Bali,Indonesia,3,7.1,10/13/2025,10/14/2025,gemini kuta star,1,Budget
tripcom,Gemini Star Hotel Kuta,280329,Bali,Indonesia,3,7.1,10/15/2025,10/16/2025,gemini kuta star,1,Budget
tripcom,Gemini Star Hotel Kuta,219868,Bali,Indonesia,3,7.1,10/16/2025,10/17/2025,gemini kuta star,1,Budget
tripcom,Gemini Star Hotel Kuta,220508,Bali,Indonesia,3,7.1,10/17/2025,10/18/2025,gemini kuta star,1,Budget
tripcom,Gemini Star Hotel Kuta,201382,Bali,Indonesia,3,7.1,10/18/2025,10/19/2025,gemini kuta star,1,Budget
tripcom,Gemini Star Hotel Kuta,244677,Bali,Indonesia,3,7.1,10/20/2025,10/21/2025,gemini kuta star,1,Budget
tripcom,Gemini Star Hotel Kuta,196708,Bali,Indonesia,3,7.1,10/22/2025,10/23/2025,gemini kuta star,1,Budget
agoda,Gendhis Batu Boutique Hotel,330235,Malang,Indonesia,3,8.9,9/26/2025,9/27/2025,batu boutique gendhis,1,Budget
agoda,Gendhis Batu Boutique Hotel,312437,Malang,Indonesia,3,8.9,9/27/2025,9/28/2025,batu boutique gendhis,1,Budget
agoda,Gendhis Batu Boutique Hotel,203855,Malang,Indonesia,3,8.9,9/28/2025,9/29/2025,batu boutique gendhis,1,Budget
agoda,Gendhis Batu Boutique Hotel,328523,Malang,Indonesia,3,8.9,9/29/2025,9/30/2025,batu boutique gendhis,1,Budget
agoda,Gendhis Batu Boutique Hotel,197981,Malang,Indonesia,3,8.9,9/30/2025,10/1/2025,batu boutique gendhis,1,Budget
agoda,Gendhis Batu Boutique Hotel,299094,Malang,Indonesia,3,8.9,10/1/2025,10/2/2025,batu boutique gendhis,1,Budget
agoda,Gendhis Batu Boutique Hotel,197981,Malang,Indonesia,3,8.9,10/2/2025,10/3/2025,batu boutique gendhis,1,Budget
agoda,Gendhis Batu Boutique Hotel,309087,Malang,Indonesia,3,8.9,10/3/2025,10/4/2025,batu boutique gendhis,1,Budget
agoda,Gendhis Batu Boutique Hotel,256171,Malang,Indonesia,3,8.9,10/4/2025,10/5/2025,batu boutique gendhis,1,Budget
agoda,Gendhis Batu Boutique Hotel,510416,Malang,Indonesia,3,8.9,10/5/2025,10/6/2025,batu boutique gendhis,1,Budget
tripcom,Gending Kedis Luxury Villas & Spa Estate,2145074,Bali,Indonesia,5,8,10/12/2025,10/13/2025,estate gending kedis luxury spa villas,0,Mid-Range
tripcom,Gending Kedis Luxury Villas & Spa Estate,2145074,Bali,Indonesia,5,8,10/13/2025,10/14/2025,estate gending kedis luxury spa villas,0,Mid-Range
tripcom,Gending Kedis Luxury Villas & Spa Estate,2145074,Bali,Indonesia,5,8,10/14/2025,10/15/2025,estate gending kedis luxury spa villas,0,Mid-Range
tripcom,Gending Kedis Luxury Villas & Spa Estate,2145074,Bali,Indonesia,5,8,10/15/2025,10/16/2025,estate gending kedis luxury spa villas,0,Mid-Range
tripcom,Gending Kedis Luxury Villas & Spa Estate,2145074,Bali,Indonesia,5,8,10/17/2025,10/18/2025,estate gending kedis luxury spa villas,0,Mid-Range
tripcom,Gending Kedis Luxury Villas & Spa Estate,2145074,Bali,Indonesia,5,8,10/18/2025,10/19/2025,estate gending kedis luxury spa villas,0,Mid-Range
tripcom,Gending Kedis Luxury Villas & Spa Estate,2145074,Bali,Indonesia,5,8,10/19/2025,10/20/2025,estate gending kedis luxury spa villas,0,Mid-Range
tripcom,Gending Kedis Luxury Villas & Spa Estate,2145074,Bali,Indonesia,5,8,10/22/2025,10/23/2025,estate gending kedis luxury spa villas,0,Mid-Range
traveloka,Generator Paris,5779745,Paris,Perancis,5,9.4,9/27/2025,9/28/2025,generator paris,0,Mid-Range
agoda,Generator Paris,4087802,Paris,Perancis,5,9.4,9/30/2025,10/1/2025,generator paris,0,Mid-Range
traveloka,Generator Paris,3412106,Paris,Perancis,5,9.4,10/1/2025,10/2/2025,generator paris,0,Mid-Range
agoda,Generator Paris,1156774,Paris,Perancis,5,9.4,10/2/2025,10/3/2025,generator paris,0,Mid-Range
traveloka,Generator Paris,2794135,Paris,Perancis,5,9.4,10/3/2025,10/4/2025,generator paris,0,Mid-Range
agoda,Generator Paris,4949655,Paris,Perancis,5,9.4,10/4/2025,10/5/2025,generator paris,0,Mid-Range
agoda,Genting Hotel Jurong,2114319,Singapura,Singapura,4,8.9,9/26/2025,9/27/2025,genting jurong,0,Mid-Range
agoda,Genting Hotel Jurong,2555484,Singapura,Singapura,4,8.9,9/27/2025,9/28/2025,genting jurong,0,Mid-Range
agoda,Genting Hotel Jurong,4982868,Singapura,Singapura,4,8.9,9/28/2025,9/29/2025,genting jurong,0,Mid-Range
agoda,Genting Hotel Jurong,3623904,Singapura,Singapura,4,8.9,9/29/2025,9/30/2025,genting jurong,0,Mid-Range
agoda,Genting Hotel Jurong,6730107,Singapura,Singapura,4,8.9,9/30/2025,10/1/2025,genting jurong,0,Mid-Range
agoda,Genting Hotel Jurong,3984676,Singapura,Singapura,4,8.9,10/1/2025,10/2/2025,genting jurong,0,Mid-Range
