Platform,Hotel Name,Price,City,Country,Hotel Star,Guest Rating,Checkin Date,Checkout Date,Cleaned Name
traveloka,Cozzy Residence Wedasari Bali,120785,Bali,Indonesia,4,8.1,2025-12-08,2025-12-09,bali cozzy residence wedasari
agoda,Royal Hotel and Villa Batu,121214,Malang,Indonesia,4,9.2,2025-12-12,2025-12-13,and batu royal villa
agoda,Great Diponegoro Hotel Surabaya,121315,Surabaya,Indonesia,4,9.3,2025-12-12,2025-12-13,diponegoro great surabaya
agoda,Grand Swiss-Belhotel Darmo,121315,Surabaya,Indonesia,5,9.3,2025-12-10,2025-12-11,darmo grand swissbelhotel
agoda,Stay.vie Hotel,121315,Surabaya,Indonesia,3,9.3,2025-12-14,2025-12-15,stayvie
agoda,Dancenter Promenade Near Cihampelas Walk,121461,Bandung,Indonesia,4,8.1,2025-12-12,2025-12-13,cihampelas dancenter near promenade walk
agoda,ANARA AIRPORT HOTEL INTERNATIONAL,121580,Jakarta,Indonesia,5,8.7,2025-12-10,2025-12-11,airport anara international
agoda,Hotel O Aljadid Near Masjid Raya Al Mashun Sm Raja Medan,121922,Medan,Indonesia,3,8.5,2025-12-08,2025-12-09,al aljadid mashun masjid medan near o raja raya sm
tripcom,Cempaka Hotel,122004,Yogyakarta,Indonesia,1,8.8,2025-12-09,2025-12-10,cempaka
agoda,Ibis Budget Semarang Tendean,122013,Semarang,Indonesia,5,8.3,2025-12-17,2025-12-18,budget ibis semarang tendean
agoda,Grand Tjokro Jakarta,122088,Jakarta,Indonesia,4,8.2,2025-12-17,2025-12-18,grand jakarta tjokro
agoda,Hotel Chanti Managed by Tentrem Hotel Management Indonesia,122118,Semarang,Indonesia,4,8.9,2025-12-11,2025-12-12,by chanti indonesia managed management tentrem
agoda,Mercure Surabaya Grand Mirama,122200,Surabaya,Indonesia,5,9.3,2025-12-08,2025-12-09,grand mercure mirama surabaya
tripcom,Cempaka Hotel,122308,Yogyakarta,Indonesia,1,8.8,2025-12-18,2025-12-19,cempaka
agoda,Hotel 61 Medan,122328,Medan,Indonesia,3,8.8,2025-12-10,2025-12-11,61 medan
agoda,Hotel O Mangaan Residence,122350,Medan,Indonesia,2,8.4,2025-12-08,2025-12-09,mangaan o residence
agoda,Hotel 88 Embong Malang by WH,122480,Surabaya,Indonesia,5,9.7,2025-12-12,2025-12-13,88 by embong malang wh
agoda,Sari Villa Ubud,122727,Bali,Indonesia,3,8.5,2025-12-08,2025-12-09,sari ubud villa
tripcom,Sg Premium Guest House by Helocus,122728,Medan,Indonesia,2,8.4,2025-12-11,2025-12-12,by guest helocus house premium sg
tripcom,Sg Premium Guest House by Helocus,122728,Medan,Indonesia,2,8.4,2025-12-09,2025-12-10,by guest helocus house premium sg
tripcom,Sg Premium Guest House by Helocus,122728,Medan,Indonesia,2,8.4,2025-12-16,2025-12-17,by guest helocus house premium sg
tripcom,Sg Premium Guest House by Helocus,122728,Medan,Indonesia,2,8.4,2025-12-15,2025-12-16,by guest helocus house premium sg
tripcom,Cempaka Hotel,122787,Yogyakarta,Indonesia,1,8.8,2025-12-16,2025-12-17,cempaka
tripcom,Hotel O Symphony Homestay Tlogomas,122799,Malang,Indonesia,3,9.0,2025-12-11,2025-12-12,homestay o symphony tlogomas
agoda,ibis Styles Bandung Grand Central,122820,Bandung,Indonesia,4,9.2,2025-12-17,2025-12-18,bandung central grand ibis styles
tripcom,E Kamar by Zuzu,122958,Yogyakarta,Indonesia,1,7.2,2025-12-16,2025-12-17,by e kamar zuzu
agoda,Masri Living by Daphna Management,123154,Yogyakarta,Indonesia,3,9.0,2025-12-10,2025-12-11,by daphna living management masri
agoda,Golden Flower Hotel,123397,Bandung,Indonesia,4,8.0,2025-12-10,2025-12-11,flower golden
tripcom,Hotel O Hotel Baru Malioboro,123842,Yogyakarta,Indonesia,2,4.4,2025-12-10,2025-12-11,baru malioboro o
tripcom,Cozzy Residence Syariah Malang,124018,Malang,Indonesia,2,7.3,2025-12-14,2025-12-15,cozzy malang residence syariah
agoda,"Bobopod Kota Lama, Semarang",124615,Semarang,Indonesia,4,9.7,2025-12-13,2025-12-14,bobopod kota lama semarang
agoda,Amaris Pemuda Semarang,124615,Semarang,Indonesia,3,8.3,2025-12-15,2025-12-16,amaris pemuda semarang
agoda,Collection O Almasarra Residence Near Ring Road Medan,124698,Medan,Indonesia,4,8.8,2025-12-12,2025-12-13,almasarra collection medan near o residence ring road
agoda,Leedon Hotel & Suites Surabaya,125303,Surabaya,Indonesia,4,9.3,2025-12-15,2025-12-16,leedon suites surabaya
agoda,Midtown Hotel,125303,Surabaya,Indonesia,4,9.0,2025-12-13,2025-12-14,midtown
agoda,Bonnet Hotel Surabaya,125303,Surabaya,Indonesia,4,9.2,2025-12-11,2025-12-12,bonnet surabaya
agoda,Whiz Luxe Hotel Spazio Surabaya,125303,Surabaya,Indonesia,5,9.4,2025-12-17,2025-12-18,luxe spazio surabaya whiz
tripcom,Hotel O Yogyakarta near Taman Sari formerly Widitya Inn,125599,Yogyakarta,Indonesia,2,6.8,2025-12-14,2025-12-15,formerly near o sari taman widitya yogyakarta
agoda,Allstay Hotel Semarang Simpang Lima,125618,Semarang,Indonesia,3,8.7,2025-12-15,2025-12-16,allstay lima semarang simpang
agoda,Oak Tree Emerald Hotel & Conventions Semarang,125803,Semarang,Indonesia,4,8.5,2025-12-08,2025-12-09,conventions emerald oak semarang tree
agoda,Up-Peak Hotel Simpang Lima Semarang Formerly HA-KA Simpanglima Hotel Semarang,126025,Semarang,Indonesia,5,8.3,2025-12-14,2025-12-15,formerly haka lima semarang semarang simpang simpanglima uppeak
tiketcom,Sans Hotel Finest Medan,126053,Medan,Indonesia,3,8.6,2025-12-12,2025-12-13,finest medan sans
tiketcom,Sans Hotel Finest Medan,126053,Medan,Indonesia,3,8.6,2025-12-11,2025-12-12,finest medan sans
tiketcom,Sans Hotel Finest Medan,126053,Medan,Indonesia,3,8.6,2025-12-15,2025-12-16,finest medan sans
tiketcom,Sans Hotel Finest Medan,126053,Medan,Indonesia,3,8.6,2025-12-16,2025-12-17,finest medan sans
tiketcom,Sans Hotel Finest Medan,126053,Medan,Indonesia,3,8.6,2025-12-10,2025-12-11,finest medan sans
tiketcom,Sans Hotel Finest Medan,126053,Medan,Indonesia,3,8.6,2025-12-18,2025-12-19,finest medan sans
tiketcom,Sans Hotel Finest Medan,126053,Medan,Indonesia,3,8.6,2025-12-08,2025-12-09,finest medan sans
tiketcom,Sans Hotel Finest Medan,126053,Medan,Indonesia,3,8.6,2025-12-09,2025-12-10,finest medan sans
tiketcom,Sans Hotel Finest Medan,126053,Medan,Indonesia,3,8.6,2025-12-17,2025-12-18,finest medan sans
agoda,Radja Art and Boutique Hotel,126431,Semarang,Indonesia,4,8.8,2025-12-12,2025-12-13,and art boutique radja
tripcom,Hotel O Maleo Exclusive Residence near Universitas Kristen Maranatha,126527,Bandung,Indonesia,2,9.7,2025-12-11,2025-12-12,exclusive kristen maleo maranatha near o residence universitas
agoda,Collection O Legian Near Pantai Kuta Formerly Premium Legian,126720,Bali,Indonesia,3,7.1,2025-12-17,2025-12-18,collection formerly kuta legian legian near o pantai premium
agoda,HOTEL PARAHYANGAN,126943,Bandung,Indonesia,2,8.2,2025-12-09,2025-12-10,parahyangan
tripcom,Hotel Dana Jogja,127006,Yogyakarta,Indonesia,2,7.7,2025-12-08,2025-12-09,dana jogja
agoda,ibis Styles Semarang Simpang Lima,127127,Semarang,Indonesia,3,8.9,2025-12-11,2025-12-12,ibis lima semarang simpang styles
agoda,Collection O Jalan Malioboro Near Lempuyangan Station Formerly Hotel Vala,127160,Yogyakarta,Indonesia,1,7.1,2025-12-10,2025-12-11,collection formerly jalan lempuyangan malioboro near o station vala
tripcom,JOGJA DAY INN,127337,Yogyakarta,Indonesia,2,8.3,2025-12-16,2025-12-17,day jogja
tripcom,JOGJA DAY INN,127337,Yogyakarta,Indonesia,2,8.3,2025-12-13,2025-12-14,day jogja
tripcom,Rumah Roso Homestay,127862,Yogyakarta,Indonesia,2,8.0,2025-12-11,2025-12-12,homestay roso rumah
agoda,Hotel O Hotel 916,127874,Kuala Lumpur,Malaysia,2,7.5,2025-12-13,2025-12-14,916 o
agoda,Collection O Legian Near Pantai Kuta Formerly Premium Legian,128074,Bali,Indonesia,3,7.1,2025-12-11,2025-12-12,collection formerly kuta legian legian near o pantai premium
tripcom,Hotel O Yogyakarta near Taman Sari formerly Widitya Inn,128095,Yogyakarta,Indonesia,2,6.8,2025-12-09,2025-12-10,formerly near o sari taman widitya yogyakarta
agoda,Sans Hotel Cemara Asri Medan,128217,Medan,Indonesia,3,8.3,2025-12-12,2025-12-13,asri cemara medan sans
agoda,Rejoss Stay & Aesthetic Coffee,128217,Medan,Indonesia,2,8.8,2025-12-11,2025-12-12,aesthetic coffee rejoss stay
agoda,Bobotel Gatot Subroto Medan,128260,Medan,Indonesia,2,8.9,2025-12-14,2025-12-15,bobotel gatot medan subroto
tripcom,E Kamar by Zuzu,128279,Yogyakarta,Indonesia,1,7.2,2025-12-14,2025-12-15,by e kamar zuzu
agoda,"Boutique B21 Malang, Azana Hotels Collection",128451,Malang,Indonesia,4,9.0,2025-12-11,2025-12-12,azana b21 boutique collection hotels malang
agoda,Grand Edge Hotel Semarang,129033,Semarang,Indonesia,4,8.5,2025-12-17,2025-12-18,edge grand semarang
tripcom,RedDoorz Syariah near Titik Nol Yogyakarta,129087,Yogyakarta,Indonesia,3,5.5,2025-12-13,2025-12-14,near nol reddoorz syariah titik yogyakarta
tripcom,Kalingga Sekar Yogyakarta,129449,Yogyakarta,Indonesia,2,7.1,2025-12-13,2025-12-14,kalingga sekar yogyakarta
agoda,Hotel New Saphir Yogyakarta,129837,Yogyakarta,Indonesia,4,8.6,2025-12-16,2025-12-17,new saphir yogyakarta
agoda,Aston Kemayoran City Hotel,130006,Jakarta,Indonesia,5,8.6,2025-12-17,2025-12-18,aston city kemayoran
agoda,The Ryokan Semarang,130163,Semarang,Indonesia,5,8.9,2025-12-10,2025-12-11,ryokan semarang the
tripcom,Tirto 27 Homestay,130164,Yogyakarta,Indonesia,2,7.2,2025-12-16,2025-12-17,27 homestay tirto
tripcom,Tirto 27 Homestay,130164,Yogyakarta,Indonesia,2,7.2,2025-12-15,2025-12-16,27 homestay tirto
tripcom,Tirto 27 Homestay,130164,Yogyakarta,Indonesia,2,7.2,2025-12-18,2025-12-19,27 homestay tirto
tripcom,Tirto 27 Homestay,130164,Yogyakarta,Indonesia,2,7.2,2025-12-08,2025-12-09,27 homestay tirto
tripcom,Tirto 27 Homestay,130164,Yogyakarta,Indonesia,2,7.2,2025-12-13,2025-12-14,27 homestay tirto
agoda,Swiss-Belresort Dago Heritage,130257,Bandung,Indonesia,4,9.0,2025-12-13,2025-12-14,dago heritage swissbelresort
agoda,NIVIA HOTEL,130379,Medan,Indonesia,3,8.5,2025-12-11,2025-12-12,nivia
agoda,Maya Ubud Resort and Spa,130424,Bali,Indonesia,5,9.1,2025-12-08,2025-12-09,and maya spa ubud
agoda,Urbanview Hotel de Kopen Malang by RedDoorz,130892,Malang,Indonesia,3,8.9,2025-12-08,2025-12-09,by de kopen malang reddoorz urbanview
agoda,Hotel O Universitas Brawijaya Near Mall Dinoyo,130892,Malang,Indonesia,2,8.0,2025-12-09,2025-12-10,brawijaya dinoyo mall near o universitas
agoda,Aston Pluit Hotel & Residence,131258,Jakarta,Indonesia,4,8.6,2025-12-12,2025-12-13,aston pluit residence
agoda,Oakwood Hotel & Residence Surabaya,131715,Surabaya,Indonesia,5,9.4,2025-12-08,2025-12-09,oakwood residence surabaya
agoda,Country Heritage,131721,Surabaya,Indonesia,4,9.0,2025-12-14,2025-12-15,country heritage
agoda,Whiz Prime Hotel Basuki Rahmat Malang,131774,Malang,Indonesia,4,9.0,2025-12-09,2025-12-10,basuki malang prime rahmat whiz
agoda,Country Heritage,132152,Surabaya,Indonesia,4,9.0,2025-12-15,2025-12-16,country heritage
tripcom,Rumah Roso Homestay,132334,Yogyakarta,Indonesia,2,8.0,2025-12-17,2025-12-18,homestay roso rumah
tripcom,Rumah Roso Homestay,132334,Yogyakarta,Indonesia,2,8.0,2025-12-18,2025-12-19,homestay roso rumah
tripcom,Rumah Roso Homestay,132334,Yogyakarta,Indonesia,2,8.0,2025-12-09,2025-12-10,homestay roso rumah
tripcom,Rumah Roso Homestay,132334,Yogyakarta,Indonesia,2,8.0,2025-12-16,2025-12-17,homestay roso rumah
agoda,All Nite & Day Hotel Yogyakarta - Gejayan,132340,Yogyakarta,Indonesia,3,8.8,2025-12-08,2025-12-09,all day gejayan nite yogyakarta
agoda,Sonic Hotel Airport,132428,Semarang,Indonesia,2,9.5,2025-12-10,2025-12-11,airport sonic
agoda,Kala Hotel Semarang,132428,Semarang,Indonesia,3,8.5,2025-12-14,2025-12-15,kala semarang
agoda,favehotel Simpang Lima - Semarang,132428,Semarang,Indonesia,3,8.9,2025-12-12,2025-12-13,favehotel lima semarang simpang
agoda,RedDoorz near Flyover Arjosari Malang,132714,Malang,Indonesia,2,9.2,2025-12-08,2025-12-09,arjosari flyover malang near reddoorz
tripcom,HOTEL KARUNIA,132962,Yogyakarta,Indonesia,2,7.6,2025-12-13,2025-12-14,karunia
tiketcom,My Tower Hotel - Surabaya,133000,Surabaya,Indonesia,4,7.8,2025-12-16,2025-12-17,my surabaya tower
tiketcom,My Tower Hotel - Surabaya,133000,Surabaya,Indonesia,4,7.8,2025-12-13,2025-12-14,my surabaya tower
tiketcom,My Tower Hotel - Surabaya,133000,Surabaya,Indonesia,4,7.8,2025-12-09,2025-12-10,my surabaya tower
tiketcom,My Tower Hotel - Surabaya,133000,Surabaya,Indonesia,4,7.8,2025-12-15,2025-12-16,my surabaya tower
tiketcom,My Tower Hotel - Surabaya,133000,Surabaya,Indonesia,4,7.8,2025-12-14,2025-12-15,my surabaya tower
agoda,Prime Royal Hotel,133127,Surabaya,Indonesia,3,9.2,2025-12-12,2025-12-13,prime royal
agoda,Cozy Stay Orchard Pakuwon Mall by Cherry Haven,133127,Surabaya,Indonesia,4,9.4,2025-12-14,2025-12-15,by cherry cozy haven mall orchard pakuwon stay
tripcom,NEW HOTEL GENTALA,133548,Medan,Indonesia,2,7.0,2025-12-16,2025-12-17,gentala new
tripcom,NEW HOTEL GENTALA,133548,Medan,Indonesia,2,7.0,2025-12-14,2025-12-15,gentala new
tripcom,NEW HOTEL GENTALA,133548,Medan,Indonesia,2,7.0,2025-12-12,2025-12-13,gentala new
tripcom,NEW HOTEL GENTALA,133548,Medan,Indonesia,2,7.0,2025-12-08,2025-12-09,gentala new
tripcom,OYO Almasarra Residence,133716,Medan,Indonesia,2,8.0,2025-12-13,2025-12-14,almasarra oyo residence
agoda,Collection O Legian Near Pantai Kuta Formerly Premium Legian,133865,Bali,Indonesia,3,7.1,2025-12-09,2025-12-10,collection formerly kuta legian legian near o pantai premium
tripcom,NEW HOTEL GENTALA,134007,Medan,Indonesia,2,7.0,2025-12-13,2025-12-14,gentala new
agoda,HOM Semarang Simpang Lima By Horison,134064,Semarang,Indonesia,5,8.9,2025-12-09,2025-12-10,by hom horison lima semarang simpang
tripcom,RedDoorz Plus @ Taman Siswa 3,134104,Yogyakarta,Indonesia,2,8.3,2025-12-08,2025-12-09,3 plus reddoorz siswa taman
tripcom,RedDoorz Plus @ Taman Siswa 3,134104,Yogyakarta,Indonesia,2,8.3,2025-12-11,2025-12-12,3 plus reddoorz siswa taman
tripcom,RedDoorz Plus @ Taman Siswa 3,134104,Yogyakarta,Indonesia,2,8.3,2025-12-12,2025-12-13,3 plus reddoorz siswa taman
tripcom,RedDoorz Plus @ Taman Siswa 3,134118,Yogyakarta,Indonesia,2,8.3,2025-12-10,2025-12-11,3 plus reddoorz siswa taman
tripcom,Yez Yez Yez All Good Hostel,134263,Yogyakarta,Indonesia,3,8.0,2025-12-12,2025-12-13,all good hostel yez yez yez
tripcom,Yez Yez Yez All Good Hostel,134263,Yogyakarta,Indonesia,3,8.0,2025-12-11,2025-12-12,all good hostel yez yez yez
tripcom,Yez Yez Yez All Good Hostel,134263,Yogyakarta,Indonesia,3,8.0,2025-12-08,2025-12-09,all good hostel yez yez yez
tripcom,Yez Yez Yez All Good Hostel,134263,Yogyakarta,Indonesia,3,8.0,2025-12-10,2025-12-11,all good hostel yez yez yez
tripcom,JOGJA DAY INN,134279,Yogyakarta,Indonesia,2,8.3,2025-12-10,2025-12-11,day jogja
agoda,Sans Vibes Millennium Garden Medan,134334,Medan,Indonesia,3,8.7,2025-12-10,2025-12-11,garden medan millennium sans vibes
tripcom,JOGJA DAY INN,134362,Yogyakarta,Indonesia,2,8.3,2025-12-09,2025-12-10,day jogja
agoda,Grand Mercure Malang,134481,Malang,Indonesia,5,9.3,2025-12-16,2025-12-17,grand malang mercure
tripcom,Istana Permata Hotel Dinoyo,134589,Surabaya,Indonesia,2,7.1,2025-12-09,2025-12-10,dinoyo istana permata
tripcom,Townhouse Oak Legian Near Legian Beach Formerly Sayang Maha Merta,134676,Bali,Indonesia,3,8.4,2025-12-09,2025-12-10,beach formerly legian legian maha merta near oak sayang townhouse
agoda,Nemuru Grand Suites,134721,Jakarta,Indonesia,5,9.0,2025-12-14,2025-12-15,grand nemuru suites
agoda,Lively Hotel City Center Surabaya,134809,Surabaya,Indonesia,4,9.0,2025-12-10,2025-12-11,center city lively surabaya
agoda,Sans Hotel FiFFa Premiere Malang,134869,Malang,Indonesia,4,9.4,2025-12-15,2025-12-16,fiffa malang premiere sans
agoda,Hotel Horison Inn Alaska Semarang,135628,Semarang,Indonesia,4,8.6,2025-12-08,2025-12-09,alaska horison semarang
tripcom,Hotel O Symphony Homestay Tlogomas,135694,Malang,Indonesia,3,9.0,2025-12-15,2025-12-16,homestay o symphony tlogomas
tripcom,Bugis Asri Hotel,135726,Yogyakarta,Indonesia,2,7.5,2025-12-15,2025-12-16,asri bugis
agoda,My Studio Hotels Kualanamu Airport Medan,135957,Medan,Indonesia,2,8.2,2025-12-11,2025-12-12,airport hotels kualanamu medan my studio
agoda,My Studio Hotels Kualanamu Airport Medan,135957,Medan,Indonesia,2,8.2,2025-12-17,2025-12-18,airport hotels kualanamu medan my studio
agoda,Grand Kanaya Hotel,135957,Medan,Indonesia,3,8.8,2025-12-13,2025-12-14,grand kanaya
agoda,RedDoorz @ Jalan Majapahit Semarang,136022,Semarang,Indonesia,3,7.9,2025-12-10,2025-12-11,jalan majapahit reddoorz semarang
tripcom,Townhouse Oak Legian Near Legian Beach Formerly Sayang Maha Merta,136275,Bali,Indonesia,3,8.4,2025-12-12,2025-12-13,beach formerly legian legian maha merta near oak sayang townhouse
tripcom,Hotel O Maleo Exclusive Residence near Universitas Kristen Maranatha,136296,Bandung,Indonesia,2,9.7,2025-12-12,2025-12-13,exclusive kristen maleo maranatha near o residence universitas
agoda,Aston Inn Pandanaran - Semarang,136536,Semarang,Indonesia,4,8.7,2025-12-11,2025-12-12,aston pandanaran semarang
tripcom,Ghurfati Hotel Mangga Besar,136745,Jakarta,Indonesia,2,8.0,2025-12-10,2025-12-11,besar ghurfati mangga
tripcom,NEW HOTEL GENTALA,136900,Medan,Indonesia,2,7.0,2025-12-15,2025-12-16,gentala new
tripcom,NEW HOTEL GENTALA,136900,Medan,Indonesia,2,7.0,2025-12-18,2025-12-19,gentala new
tripcom,Bugis Asri Hotel,137041,Yogyakarta,Indonesia,2,7.5,2025-12-10,2025-12-11,asri bugis
tripcom,Ghurfati Hotel Mangga Besar,137102,Jakarta,Indonesia,2,8.0,2025-12-12,2025-12-13,besar ghurfati mangga
tripcom,Bugis Asri Hotel,137428,Yogyakarta,Indonesia,2,7.5,2025-12-14,2025-12-15,asri bugis
tripcom,Ghurfati Hotel Mangga Besar,137447,Jakarta,Indonesia,2,8.0,2025-12-17,2025-12-18,besar ghurfati mangga
agoda,Hotel O Asyaffirah Near Masjid Raya Al Mashun SM Raja Medan,137466,Medan,Indonesia,4,8.8,2025-12-13,2025-12-14,al asyaffirah mashun masjid medan near o raja raya sm
agoda,Hotel O Asyaffirah Near Masjid Raya Al Mashun SM Raja Medan,137466,Medan,Indonesia,4,8.8,2025-12-11,2025-12-12,al asyaffirah mashun masjid medan near o raja raya sm
agoda,Grand Malioboro Yogyakarta,137600,Yogyakarta,Indonesia,3,8.2,2025-12-10,2025-12-11,grand malioboro yogyakarta
agoda,Louis Kienne Pemuda Semarang,137768,Semarang,Indonesia,4,9.2,2025-12-08,2025-12-09,kienne louis pemuda semarang
tiketcom,Sans Hotel Finest Medan,137846,Medan,Indonesia,3,8.6,2025-12-13,2025-12-14,finest medan sans
agoda,Life Puri Hotel Surabaya,137865,Surabaya,Indonesia,4,9.0,2025-12-11,2025-12-12,life puri surabaya
agoda,"Four Points by Sheraton Surabaya, Pakuwon Indah",137865,Surabaya,Indonesia,5,9.4,2025-12-13,2025-12-14,by four indah pakuwon points sheraton surabaya
agoda,The Life Hotels City Center,138010,Surabaya,Indonesia,5,8.9,2025-12-17,2025-12-18,center city hotels life the
agoda,REGANTRIS Hotel Surabaya,138025,Surabaya,Indonesia,3,9.4,2025-12-13,2025-12-14,regantris surabaya
agoda,Liberta Hub Blok M Jakarta,138236,Jakarta,Indonesia,5,8.5,2025-12-10,2025-12-11,blok hub jakarta liberta m
tripcom,Tini's Guest House Malang Mitra RedDoorz,138239,Malang,Indonesia,2,9.5,2025-12-13,2025-12-14,guest house malang mitra reddoorz tinis
tripcom,D&D Guest House & Cafe Syariah,138288,Medan,Indonesia,1,8.0,2025-12-09,2025-12-10,cafe dd guest house syariah
agoda,Grandkemang Hotel,138323,Jakarta,Indonesia,5,8.2,2025-12-13,2025-12-14,grandkemang
tiketcom,Istana Permata Dinoyo,138441,Surabaya,Indonesia,2,7.6,2025-12-18,2025-12-19,dinoyo istana permata
tiketcom,Istana Permata Dinoyo,138441,Surabaya,Indonesia,2,7.6,2025-12-15,2025-12-16,dinoyo istana permata
tiketcom,Istana Permata Dinoyo,138441,Surabaya,Indonesia,2,7.6,2025-12-08,2025-12-09,dinoyo istana permata
tiketcom,Istana Permata Dinoyo,138441,Surabaya,Indonesia,2,7.6,2025-12-17,2025-12-18,dinoyo istana permata
tiketcom,Istana Permata Dinoyo,138441,Surabaya,Indonesia,2,7.6,2025-12-13,2025-12-14,dinoyo istana permata
tiketcom,Istana Permata Dinoyo,138441,Surabaya,Indonesia,2,7.6,2025-12-11,2025-12-12,dinoyo istana permata
tiketcom,Istana Permata Dinoyo,138441,Surabaya,Indonesia,2,7.6,2025-12-12,2025-12-13,dinoyo istana permata
tiketcom,Istana Permata Dinoyo,138441,Surabaya,Indonesia,2,7.6,2025-12-10,2025-12-11,dinoyo istana permata
tiketcom,Istana Permata Dinoyo,138441,Surabaya,Indonesia,2,7.6,2025-12-16,2025-12-17,dinoyo istana permata
tiketcom,Istana Permata Dinoyo,138441,Surabaya,Indonesia,2,7.6,2025-12-14,2025-12-15,dinoyo istana permata
tripcom,Townhouse Oak Legian Near Legian Beach Formerly Sayang Maha Merta,138697,Bali,Indonesia,3,8.4,2025-12-11,2025-12-12,beach formerly legian legian maha merta near oak sayang townhouse
tripcom,Bugis Asri Hotel,138848,Yogyakarta,Indonesia,2,7.5,2025-12-11,2025-12-12,asri bugis
tripcom,Ghurfati Hotel Mangga Besar,138864,Jakarta,Indonesia,2,8.0,2025-12-09,2025-12-10,besar ghurfati mangga
tripcom,Ghurfati Hotel Mangga Besar,138865,Jakarta,Indonesia,2,8.0,2025-12-18,2025-12-19,besar ghurfati mangga
agoda,Cordela Kartika Dewi Yogyakarta,138943,Yogyakarta,Indonesia,5,8.9,2025-12-11,2025-12-12,cordela dewi kartika yogyakarta
tripcom,RedDoorz Plus Syariah near Lempuyangan Station 3,138947,Yogyakarta,Indonesia,3,8.3,2025-12-11,2025-12-12,3 lempuyangan near plus reddoorz station syariah
agoda,Grand Sovia Hotel,138958,Bandung,Indonesia,3,8.4,2025-12-12,2025-12-13,grand sovia
agoda,Are You And I Bed and Breakfast,138958,Bandung,Indonesia,1,8.5,2025-12-10,2025-12-11,and and are bed breakfast i you
agoda,favehotel Rungkut Surabaya,138966,Surabaya,Indonesia,4,8.9,2025-12-09,2025-12-10,favehotel rungkut surabaya
agoda,Noormans Hotel - Semarang,138988,Semarang,Indonesia,4,8.8,2025-12-17,2025-12-18,noormans semarang
bookingcom,RedDoorz Syariah near Taman Rekreasi Sengkaling 2,138996,Malang,Indonesia,2,8.6,2025-12-18,2025-12-19,2 near reddoorz rekreasi sengkaling syariah taman
bookingcom,RedDoorz Syariah near Taman Rekreasi Sengkaling 2,138996,Malang,Indonesia,2,8.6,2025-12-10,2025-12-11,2 near reddoorz rekreasi sengkaling syariah taman
bookingcom,RedDoorz Syariah near Taman Rekreasi Sengkaling 2,138996,Malang,Indonesia,2,8.6,2025-12-15,2025-12-16,2 near reddoorz rekreasi sengkaling syariah taman
bookingcom,RedDoorz Syariah near Taman Rekreasi Sengkaling 2,138996,Malang,Indonesia,2,8.6,2025-12-14,2025-12-15,2 near reddoorz rekreasi sengkaling syariah taman
bookingcom,RedDoorz Syariah near Taman Rekreasi Sengkaling 2,138996,Malang,Indonesia,2,8.6,2025-12-12,2025-12-13,2 near reddoorz rekreasi sengkaling syariah taman
bookingcom,RedDoorz Syariah near Taman Rekreasi Sengkaling 2,138996,Malang,Indonesia,2,8.6,2025-12-11,2025-12-12,2 near reddoorz rekreasi sengkaling syariah taman
bookingcom,RedDoorz Syariah near Taman Rekreasi Sengkaling 2,138996,Malang,Indonesia,2,8.6,2025-12-17,2025-12-18,2 near reddoorz rekreasi sengkaling syariah taman
bookingcom,RedDoorz Syariah near Taman Rekreasi Sengkaling 2,138996,Malang,Indonesia,2,8.6,2025-12-13,2025-12-14,2 near reddoorz rekreasi sengkaling syariah taman
bookingcom,RedDoorz Syariah near Taman Rekreasi Sengkaling 2,138996,Malang,Indonesia,2,8.6,2025-12-16,2025-12-17,2 near reddoorz rekreasi sengkaling syariah taman
tripcom,Urbanview Hotel Gita Inn Bali,139020,Bali,Indonesia,3,5.7,2025-12-09,2025-12-10,bali gita urbanview
tripcom,Urbanview Hotel Gita Inn Bali,139020,Bali,Indonesia,3,5.7,2025-12-10,2025-12-11,bali gita urbanview
agoda,Citrip Hotel simpang lima (FKA CityOne),139053,Semarang,Indonesia,4,8.3,2025-12-15,2025-12-16,citrip cityone fka lima simpang
agoda,Collection O Almasarra Residence Near Ring Road Medan,139110,Medan,Indonesia,4,8.8,2025-12-13,2025-12-14,almasarra collection medan near o residence ring road
tripcom,Townhouse Oak Legian Near Legian Beach Formerly Sayang Maha Merta,139280,Bali,Indonesia,3,8.4,2025-12-08,2025-12-09,beach formerly legian legian maha merta near oak sayang townhouse
agoda,Hotel Grandhika Pemuda,139443,Semarang,Indonesia,4,8.5,2025-12-15,2025-12-16,grandhika pemuda
tripcom,DS CoLive Sinabung,139447,Semarang,Indonesia,2,9.8,2025-12-17,2025-12-18,colive ds sinabung
tripcom,DS CoLive Sinabung,139447,Semarang,Indonesia,2,9.8,2025-12-18,2025-12-19,colive ds sinabung
agoda,Guesthouse Nusa Indah Syariah 2,139521,Malang,Indonesia,5,9.1,2025-12-15,2025-12-16,2 indah nusa syariah
agoda,Hotel Youstay Semarang by Sinergi,139615,Semarang,Indonesia,3,8.6,2025-12-09,2025-12-10,by semarang sinergi youstay
tripcom,Hotel O 76 Gayungsari,139766,Surabaya,Indonesia,3,9.1,2025-12-10,2025-12-11,76 gayungsari o
agoda,Pure Nest Studio Candiland Apartment By Travelio,139809,Semarang,Indonesia,5,8.6,2025-12-16,2025-12-17,apartment by candiland nest pure studio travelio
