date,airline,departure_time,arrival_time,duration,transit,price,origin,destination,seat_class,baggage,duration_minutes,airline_encoded,seat_class_encoded,cluster,cluster_label
31/10/25,Batik Air,03:30,05:00,1h 30m,0,875500,CGK,SUB,Economy,10.0,90,5,1,0,Budget Flight
31/10/25,Batik Air,05:00,06:20,1h 20m,0,2874752,SUB,HLP,Business,30.0,80,5,0,2,Mid-range Flight
31/10/25,Batik Air,05:05,06:35,1h 30m,0,982891,SUB,CGK,Economy,20.0,90,5,1,0,Budget Flight
31/10/25,Batik Air,05:05,15:15,10h 10m,1,1635380,SUB,SRG,Economy,20.0,610,5,1,0,Budget Flight
31/10/25,Batik Air,05:15,07:15,1h 0m,0,1045980,SUB,DPS,Business,30.0,60,5,0,2,Mid-range Flight
31/10/25,Batik Air,05:15,16:30,10h 15m,1,4744680,SUB,SIN,Business,30.0,615,5,0,2,Mid-range Flight
31/10/25,Batik Air,05:25,06:50,1h 25m,0,2740826,HLP,SUB,Business,30.0,85,5,0,2,Mid-range Flight
31/10/25,Batik Air,06:00,07:30,1h 30m,0,1002260,CGK,SUB,Economy,20.0,90,5,1,0,Budget Flight
31/10/25,Batik Air,06:20,08:20,1h 0m,0,1966180,SUB,DPS,Business,30.0,60,5,0,2,Mid-range Flight
31/10/25,Batik Air,06:40,08:15,1h 35m,0,2668000,CGK,SUB,Business,25.0,95,5,0,2,Mid-range Flight
31/10/25,Batik Air,07:00,15:00,8h 0m,1,2958530,SRG,SUB,Business,30.0,480,5,0,2,Mid-range Flight
31/10/25,Batik Air,07:30,08:50,1h 20m,0,2754189,SUB,HLP,Business,30.0,80,5,0,2,Mid-range Flight
31/10/25,Batik Air,07:45,21:15,1h 45m,0,3748600,CGK,SIN,Business,30.0,105,5,0,2,Mid-range Flight
31/10/25,Batik Air,07:50,11:30,3h 40m,1,3266242,SUB,SRG,Business,10.0,220,5,0,0,Budget Flight
31/10/25,Batik Air,08:00,09:30,1h 30m,0,1774538,CGK,SUB,Business,30.0,90,5,0,2,Mid-range Flight
31/10/25,Batik Air,08:40,16:10,6h 30m,1,1396500,SUB,SIN,Economy,10.0,390,5,1,0,Budget Flight
31/10/25,Batik Air,09:15,08:35,5h 55m,1,4910100,CGK,SIN,Business,10.0,355,5,0,0,Budget Flight
31/10/25,Batik Air,09:30,10:55,1h 25m,0,2740826,HLP,SUB,Business,30.0,85,5,0,2,Mid-range Flight
31/10/25,Batik Air,09:30,15:00,5h 30m,1,2958530,SRG,SUB,Business,30.0,330,5,0,2,Mid-range Flight
31/10/25,Batik Air,10:10,11:40,1h 30m,0,2752045,SUB,CGK,Business,30.0,90,5,0,2,Mid-range Flight
31/10/25,Batik Air,10:55,12:15,1h 20m,0,2754189,SUB,HLP,Business,30.0,80,5,0,2,Mid-range Flight
31/10/25,Batik Air,11:00,10:45,1h 45m,0,3748600,CGK,SIN,Business,30.0,105,5,0,2,Mid-range Flight
31/10/25,Batik Air,11:20,12:10,1h 50m,0,1985600,SIN,CGK,Economy,20.0,110,5,1,0,Budget Flight
31/10/25,Batik Air,12:00,13:30,1h 30m,0,2790193,CGK,SUB,Business,30.0,90,5,0,2,Mid-range Flight
31/10/25,Batik Air,13:30,15:00,1h 30m,0,1774538,CGK,SUB,Business,30.0,90,5,0,2,Mid-range Flight
31/10/25,Batik Air,13:35,15:00,1h 25m,0,2740826,HLP,SUB,Business,30.0,85,5,0,2,Mid-range Flight
31/10/25,Batik Air,14:10,15:40,1h 30m,0,1809580,SUB,CGK,Business,30.0,90,5,0,2,Mid-range Flight
31/10/25,Batik Air,14:45,15:35,1h 50m,0,4630600,SIN,CGK,Business,30.0,110,5,0,2,Mid-range Flight
31/10/25,Batik Air,15:20,16:50,1h 30m,0,2790193,CGK,SUB,Business,30.0,90,5,0,2,Mid-range Flight
31/10/25,Batik Air,15:40,17:00,1h 20m,0,2754189,SUB,HLP,Business,30.0,80,5,0,2,Mid-range Flight
31/10/25,Batik Air,16:25,17:55,1h 30m,0,1809580,SUB,CGK,Business,30.0,90,5,0,2,Mid-range Flight
31/10/25,Batik Air,17:00,18:30,1h 30m,0,1105871,CGK,SUB,Economy,20.0,90,5,1,0,Budget Flight
31/10/25,Batik Air,17:30,18:20,1h 50m,0,4630600,SIN,CGK,Business,30.0,110,5,0,2,Mid-range Flight
31/10/25,Batik Air,17:30,19:00,1h 30m,0,2752045,SUB,CGK,Business,30.0,90,5,0,2,Mid-range Flight
31/10/25,Batik Air,17:45,20:30,1h 45m,0,1027600,CGK,SIN,Economy,20.0,105,5,1,0,Budget Flight
31/10/25,Batik Air,18:30,16:10,1h 45m,0,3748600,CGK,SIN,Business,30.0,105,5,0,2,Mid-range Flight
31/10/25,Batik Air,18:40,20:00,1h 20m,0,2754189,SUB,HLP,Business,30.0,80,5,0,2,Mid-range Flight
31/10/25,Batik Air,18:45,18:45,1h 0m,0,674447,DPS,SUB,Economy,20.0,60,5,1,0,Budget Flight
31/10/25,Batik Air,19:15,20:45,1h 30m,0,1740598,SUB,CGK,Business,30.0,90,5,0,2,Mid-range Flight
31/10/25,Batik Air,20:00,21:30,1h 30m,0,1196551,CGK,SUB,Economy,20.0,90,5,1,0,Budget Flight
31/10/25,Batik Air,20:30,20:30,1h 0m,0,674447,DPS,SUB,Economy,20.0,60,5,1,0,Budget Flight
31/10/25,Batik Air,21:25,22:15,1h 50m,0,4630600,SIN,CGK,Business,30.0,110,5,0,2,Mid-range Flight
31/10/25,Batik Air,22:10,23:00,1h 50m,0,4630600,SIN,CGK,Business,30.0,110,5,0,2,Mid-range Flight
31/10/25,"Batik Air , Lion Air",07:00,12:20,5h 20m,1,1800456,SRG,SUB,Economy,20.0,320,6,1,0,Budget Flight
31/10/25,Citilink,05:00,07:05,1h 5m,0,786662,SUB,DPS,Economy,15.0,65,10,1,0,Budget Flight
31/10/25,Citilink,05:25,06:55,1h 30m,0,980384,CGK,SUB,Economy,10.0,90,10,1,0,Budget Flight
31/10/25,Citilink,05:35,07:10,1h 35m,0,954749,SUB,CGK,Economy,10.0,95,10,1,0,Budget Flight
31/10/25,Citilink,10:10,11:00,1h 50m,0,1886112,SIN,CGK,Economy,10.0,110,10,1,0,Budget Flight
31/10/25,Citilink,13:30,15:30,1h 0m,0,770645,SUB,DPS,Economy,10.0,60,10,1,0,Budget Flight
31/10/25,Citilink,16:45,18:45,1h 0m,0,770645,SUB,DPS,Economy,10.0,60,10,1,0,Budget Flight
31/10/25,Citilink,17:10,20:00,1h 50m,0,996597,CGK,SIN,Economy,10.0,110,10,1,0,Budget Flight
31/10/25,Citilink,20:10,22:10,1h 0m,0,770645,SUB,DPS,Economy,10.0,60,10,1,0,Budget Flight
31/10/25,Garuda Indonesia,05:50,08:35,1h 45m,0,1818100,CGK,SIN,Economy,30.0,105,12,1,0,Budget Flight
31/10/25,Garuda Indonesia,06:55,07:55,2h 0m,0,2806458,SIN,CGK,Economy,30.0,120,12,1,0,Budget Flight
31/10/25,Garuda Indonesia,07:05,10:25,2h 20m,0,7940528,SUB,SIN,Business,40.0,140,12,0,2,Mid-range Flight
31/10/25,Garuda Indonesia,09:20,11:20,1h 0m,0,763540,SUB,DPS,Economy,15.0,60,12,1,0,Budget Flight
31/10/25,Garuda Indonesia,09:35,10:35,2h 0m,0,3254365,SIN,CGK,Economy,30.0,120,12,1,0,Budget Flight
31/10/25,Garuda Indonesia,15:15,16:45,1h 30m,0,1386641,SUB,HLP,Economy,20.0,90,12,1,0,Budget Flight
31/10/25,Garuda Indonesia,16:55,17:10,1h 15m,0,6324038,DPS,SUB,Business,30.0,75,12,0,2,Mid-range Flight
31/10/25,Garuda Indonesia,18:00,21:50,3h 50m,1,18820939,SRG,SUB,Business,30.0,230,12,0,2,Mid-range Flight
31/10/25,Garuda Indonesia,21:30,22:35,2h 5m,0,11316693,SIN,CGK,Business,40.0,125,12,0,2,Mid-range Flight
31/10/25,Lion Air,03:30,05:00,1h 30m,0,831191,CGK,SUB,Economy,10.0,90,13,1,0,Budget Flight
31/10/25,Lion Air,06:00,07:30,1h 30m,0,967080,CGK,SUB,Economy,20.0,90,13,1,0,Budget Flight
31/10/25,Lion Air,07:00,07:00,1h 0m,0,546000,DPS,SUB,Economy,10.0,60,13,1,0,Budget Flight
31/10/25,Lion Air,07:00,10:35,3h 35m,1,1531730,SRG,SUB,Economy,10.0,215,13,1,0,Budget Flight
31/10/25,Lion Air,07:40,09:10,1h 30m,0,886458,SUB,CGK,Economy,10.0,90,13,1,0,Budget Flight
31/10/25,Lion Air,07:55,09:55,1h 0m,0,673973,SUB,DPS,Economy,10.0,60,13,1,0,Budget Flight
31/10/25,Lion Air,08:20,12:45,4h 25m,1,1415345,SUB,SRG,Economy,10.0,265,13,1,0,Budget Flight
31/10/25,Lion Air,09:00,10:30,1h 30m,0,985400,CGK,SUB,Economy,10.0,90,13,1,0,Budget Flight
31/10/25,Lion Air,10:35,10:35,1h 0m,0,575900,DPS,SUB,Economy,10.0,60,13,1,0,Budget Flight
31/10/25,Lion Air,10:50,12:20,1h 30m,0,939180,CGK,SUB,Economy,10.0,90,13,1,0,Budget Flight
31/10/25,Lion Air,11:00,12:30,1h 30m,0,939965,SUB,CGK,Economy,10.0,90,13,1,0,Budget Flight
31/10/25,Lion Air,11:15,13:15,1h 0m,0,673973,SUB,DPS,Economy,10.0,60,13,1,0,Budget Flight
31/10/25,Lion Air,12:20,14:20,1h,0,666655,SUB,DPS,Economy,10.0,60,13,1,0,Budget Flight
31/10/25,Lion Air,13:30,15:00,1h 30m,0,992274,SUB,CGK,Economy,10.0,90,13,1,0,Budget Flight
31/10/25,Lion Air,13:55,13:55,1h 0m,0,575900,DPS,SUB,Economy,10.0,60,13,1,0,Budget Flight
31/10/25,Lion Air,14:40,16:10,1h 30m,0,992357,CGK,SUB,Economy,10.0,90,13,1,0,Budget Flight
31/10/25,Lion Air,15:45,20:30,4h 45m,1,1646959,SRG,SUB,Economy,10.0,285,13,1,0,Budget Flight
31/10/25,Lion Air,17:05,19:05,1h 0m,0,757948,SUB,DPS,Economy,10.0,60,13,1,0,Budget Flight
31/10/25,Lion Air,17:50,19:50,1h 0m,0,786680,SUB,DPS,Economy,10.0,60,13,1,0,Budget Flight
31/10/25,Lion Air,18:50,20:20,1h 30m,0,992357,CGK,SUB,Economy,10.0,90,13,1,0,Budget Flight
31/10/25,Lion Air,19:45,19:45,1h 0m,0,531478,DPS,SUB,Economy,10.0,60,13,1,0,Budget Flight
31/10/25,Lion Air,20:00,21:30,1h 30m,0,949780,SUB,CGK,Economy,10.0,90,13,1,0,Budget Flight
31/10/25,Lion Air,20:30,20:30,1h 0m,0,546000,DPS,SUB,Economy,10.0,60,13,1,0,Budget Flight
31/10/25,Lion Air,21:00,22:30,1h 30m,0,949780,SUB,CGK,Economy,10.0,90,13,1,0,Budget Flight
31/10/25,Malaysia Airlines,04:25,10:20,4h 55m,1,1125400,CGK,SIN,Economy,20.0,295,16,1,0,Budget Flight
31/10/25,Malaysia Airlines,06:00,17:05,12h 5m,1,6003235,SIN,SUB,Business,40.0,725,16,0,2,Mid-range Flight
31/10/25,Malaysia Airlines,10:00,16:40,5h 40m,1,5574100,SUB,SIN,Business,40.0,340,16,0,2,Mid-range Flight
31/10/25,Pelita Air,06:10,07:40,1h 30m,0,910764,SUB,CGK,Economy,10.0,90,17,1,0,Budget Flight
31/10/25,Pelita Air,06:40,08:15,1h 35m,0,966763,CGK,SUB,Economy,10.0,95,17,1,0,Budget Flight
31/10/25,Pelita Air,07:55,20:40,1h 50m,0,3799000,CGK,SIN,Business,25.0,110,17,0,2,Mid-range Flight
31/10/25,Pelita Air,09:00,16:55,6h 55m,1,5637280,SUB,DPS,Business,25.0,415,17,0,2,Mid-range Flight
31/10/25,Pelita Air,10:40,12:15,1h 35m,0,1003126,CGK,SUB,Economy,10.0,95,17,1,0,Budget Flight
31/10/25,Pelita Air,11:40,12:25,1h 45m,0,1575683,SIN,CGK,Economy,20.0,105,17,1,0,Budget Flight
31/10/25,Pelita Air,14:25,16:00,1h 35m,0,966763,CGK,SUB,Economy,10.0,95,17,1,0,Budget Flight
31/10/25,Scoot,07:30,09:00,2h 30m,0,1874485,SIN,SUB,Economy,10.0,150,18,1,0,Budget Flight
31/10/25,Scoot,09:35,12:25,1h 50m,0,970374,CGK,SIN,Economy,10.0,110,18,1,0,Budget Flight
31/10/25,Scoot,09:45,13:05,2h 20m,0,1454330,SUB,SIN,Economy,10.0,140,18,1,0,Budget Flight
31/10/25,Scoot,17:00,18:30,2h 30m,0,1874485,SIN,SUB,Economy,10.0,150,18,1,0,Budget Flight
31/10/25,Scoot,18:25,19:20,1h 55m,0,2090971,SIN,CGK,Economy,10.0,115,18,1,0,Budget Flight
31/10/25,Scoot,19:30,23:00,2h 30m,0,1225258,SUB,SIN,Economy,10.0,150,18,1,0,Budget Flight
31/10/25,Singapore Airlines,05:25,08:05,1h 40m,0,8606154,CGK,SIN,Business,40.0,100,19,0,2,Mid-range Flight
31/10/25,Singapore Airlines,06:50,07:35,1h 45m,0,14395083,SIN,CGK,Business,40.0,105,19,0,2,Mid-range Flight
31/10/25,Singapore Airlines,07:50,09:20,2h 30m,0,10432397,SIN,SUB,Business,40.0,150,19,0,2,Mid-range Flight
31/10/25,Singapore Airlines,10:15,13:35,2h 20m,0,7867509,SUB,SIN,Business,40.0,140,19,0,2,Mid-range Flight
31/10/25,Singapore Airlines,14:10,15:40,2h 30m,0,14578737,SIN,SUB,Business,40.0,150,19,0,2,Mid-range Flight
31/10/25,Super Air Jet,13:30,15:30,1h 0m,0,729068,SUB,DPS,Economy,15.0,60,20,1,0,Budget Flight
31/10/25,Super Air Jet,16:10,16:10,1h 0m,0,575900,DPS,SUB,Economy,10.0,60,20,1,0,Budget Flight
31/10/25,TransNusa,11:40,12:25,1h 45m,0,1644000,SIN,CGK,Economy,20.0,105,22,1,0,Budget Flight
31/10/25,Wings Air,10:00,11:10,1h 10m,0,987654,SRG,SUB,Economy,10.0,70,23,1,0,Budget Flight
31/10/25,Wings Air,14:30,15:25,55m,0,857230,SUB,SRG,Economy,10.0,55,23,1,0,Budget Flight
