Platform,Hotel Name,Price,City,Country,Hotel Star,Guest Rating,Checkin Date,Checkout Date,Cleaned Name
bookingcom,Amaris Hotel Setiabudhi - Bandung,423981,Bandung,Indonesia,4,7.9,05/11/2025,06/11/2025,amaris bandung setiabudhi
bookingcom,Amaris Hotel Setiabudhi - Bandung,423981,Bandung,Indonesia,4,7.9,02/11/2025,03/11/2025,amaris bandung setiabudhi
agoda,HI HOTEL SENEN,423984,Jakarta,Indonesia,4,8.9,28/09/2025,29/09/2025,hi senen
agoda,Grand Arkenso Parkview Simpang Lima,424158,Semarang,Indonesia,3,8.7,02/10/2025,03/10/2025,arkenso grand lima parkview simpang
traveloka,Tori Prestige Bangkok Hotel,424167,Bangkok,Thailand,4,8.2,28/09/2025,29/09/2025,bangkok prestige tori
traveloka,Tori Prestige Bangkok Hotel,424167,Bangkok,Thailand,4,8.2,29/09/2025,30/09/2025,bangkok prestige tori
traveloka,Tori Prestige Bangkok Hotel,424167,Bangkok,Thailand,4,8.2,27/09/2025,28/09/2025,bangkok prestige tori
tiketcom,Choska Residence,424184,Jakarta,Indonesia,3,9.0,17/10/2025,18/10/2025,choska residence
agoda,Vasaka Maison Bandung,424204,Bandung,Indonesia,4,9.0,02/10/2025,03/10/2025,bandung maison vasaka
tripcom,Rambuttri Village Inn & Plaza,424235,Bangkok,Thailand,2,8.5,12/10/2025,13/10/2025,plaza rambuttri village
tripcom,Rambuttri Village Inn & Plaza,424235,Bangkok,Thailand,2,8.5,21/10/2025,22/10/2025,plaza rambuttri village
tripcom,Rambuttri Village Inn & Plaza,424235,Bangkok,Thailand,2,8.5,17/10/2025,18/10/2025,plaza rambuttri village
tripcom,Rambuttri Village Inn & Plaza,424235,Bangkok,Thailand,2,8.5,20/10/2025,21/10/2025,plaza rambuttri village
tripcom,Rambuttri Village Inn & Plaza,424235,Bangkok,Thailand,2,8.5,19/10/2025,20/10/2025,plaza rambuttri village
traveloka,De Paris Hotel,424242,Medan,Indonesia,4,8.7,26/09/2025,27/09/2025,de paris
tiketcom,De Paris Hotel,424292,Medan,Indonesia,4,8.7,23/10/2025,24/10/2025,de paris
tiketcom,De Paris Hotel,424292,Medan,Indonesia,4,8.7,17/10/2025,18/10/2025,de paris
tiketcom,De Paris Hotel,424292,Medan,Indonesia,4,8.7,21/10/2025,22/10/2025,de paris
tiketcom,De Paris Hotel,424292,Medan,Indonesia,4,8.7,22/10/2025,23/10/2025,de paris
tiketcom,De Paris Hotel,424292,Medan,Indonesia,4,8.7,20/10/2025,21/10/2025,de paris
tiketcom,De Paris Hotel,424292,Medan,Indonesia,4,8.7,16/10/2025,17/10/2025,de paris
tiketcom,De Paris Hotel,424292,Medan,Indonesia,4,8.7,15/10/2025,16/10/2025,de paris
tiketcom,De Paris Hotel,424292,Medan,Indonesia,4,8.7,19/10/2025,20/10/2025,de paris
tiketcom,De Paris Hotel,424292,Medan,Indonesia,4,8.7,14/10/2025,15/10/2025,de paris
tiketcom,De Paris Hotel,424292,Medan,Indonesia,4,8.7,13/10/2025,14/10/2025,de paris
tiketcom,Quest Hotel Kuta by ASTON,424355,Bali,Indonesia,5,8.5,22/10/2025,23/10/2025,aston by kuta quest
tiketcom,Quest Hotel Kuta by ASTON,424355,Bali,Indonesia,5,8.5,21/10/2025,22/10/2025,aston by kuta quest
tiketcom,Quest Hotel Kuta by ASTON,424355,Bali,Indonesia,5,8.5,17/10/2025,18/10/2025,aston by kuta quest
tiketcom,Quest Hotel Kuta by ASTON,424355,Bali,Indonesia,5,8.5,14/10/2025,15/10/2025,aston by kuta quest
tiketcom,Quest Hotel Kuta by ASTON,424355,Bali,Indonesia,5,8.5,16/10/2025,17/10/2025,aston by kuta quest
tiketcom,Quest Hotel Kuta by ASTON,424355,Bali,Indonesia,5,8.5,15/10/2025,16/10/2025,aston by kuta quest
agoda,G Suites Hotel By AMITHYA,424418,Surabaya,Indonesia,3,8.7,29/09/2025,30/09/2025,amithya by g suites
agoda,Gold Hotel Simpang Lima,424422,Semarang,Indonesia,5,8.9,02/10/2025,03/10/2025,gold lima simpang
agoda,Gold Hotel Simpang Lima,424422,Semarang,Indonesia,5,8.9,04/10/2025,05/10/2025,gold lima simpang
tripcom,Grand Serela Yogyakarta,424497,Yogyakarta,Indonesia,4,8.2,17/10/2025,18/10/2025,grand serela yogyakarta
tripcom,Grand Serela Yogyakarta,424497,Yogyakarta,Indonesia,4,8.2,16/10/2025,17/10/2025,grand serela yogyakarta
agoda,FM7 Resort Hotel Bandara Jakarta Airport,424508,Jakarta,Indonesia,4,8.9,03/10/2025,04/10/2025,airport bandara fm7 jakarta
tripcom,Comfy Corner Hostel,424519,Bangkok,Thailand,3,10.0,17/10/2025,18/10/2025,comfy corner hostel
tripcom,NAMSAN SOON GUESTHOUSE,424703,Seoul,Korea Selatan,2,7.0,14/10/2025,15/10/2025,namsan soon
tripcom,The Victoria Hotel Yogya,424704,Yogyakarta,Indonesia,4,9.1,13/10/2025,14/10/2025,the victoria yogya
tripcom,Royal Regantris Kuta,424758,Bali,Indonesia,4,8.7,12/10/2025,13/10/2025,kuta regantris royal
agoda,Riche Heritage Hotel Alun Alun Malang,424817,Malang,Indonesia,4,9.2,30/09/2025,01/10/2025,alun alun heritage malang riche
tripcom,Tusita Boutique Hotel,424886,Bali,Indonesia,4,8.6,17/10/2025,18/10/2025,boutique tusita
agoda,2 Bedroom Apartment in Medan Area,424955,Medan,Indonesia,2,8.9,03/10/2025,04/10/2025,2 apartment area bedroom in medan
agoda,Aryaduta Medan,424955,Medan,Indonesia,4,8.8,01/10/2025,02/10/2025,aryaduta medan
agoda,Kama Hotel Medan,424955,Medan,Indonesia,2,8.9,05/10/2025,06/10/2025,kama medan
agoda,JW Marriott Hotel Medan,424955,Medan,Indonesia,5,9.3,02/10/2025,03/10/2025,jw marriott medan
agoda,JW Marriott Hotel Medan,424955,Medan,Indonesia,5,9.3,30/09/2025,01/10/2025,jw marriott medan
agoda,Cambridge Hotel Medan,424955,Medan,Indonesia,5,9.2,29/09/2025,30/09/2025,cambridge medan
agoda,M Social Resort Penang,424968,Penang,Malaysia,3,8.9,03/10/2025,04/10/2025,m penang social
tripcom,Grand Darmo Suite by AMITHYA,424981,Surabaya,Indonesia,4,9.2,12/10/2025,13/10/2025,amithya by darmo grand suite
agoda,"Bobopod Alun-Alun, Bandung",425000,Bandung,Indonesia,3,9.2,05/10/2025,06/10/2025,alunalun bandung bobopod
traveloka,KHAS Semarang Hotel,425011,Semarang,Indonesia,4,9.0,27/09/2025,28/09/2025,khas semarang
agoda,The Crystal Luxury Bay Resort Nusa Dua - Bali,425139,Bali,Indonesia,5,7.4,05/10/2025,06/10/2025,bali bay crystal dua luxury nusa the
tripcom,Gets Hotel,425251,Malang,Indonesia,3,8.8,19/10/2025,20/10/2025,gets
tripcom,Gets Hotel,425251,Malang,Indonesia,3,8.8,20/10/2025,21/10/2025,gets
tripcom,Pesona Guesthouse Syariah Malang,425251,Malang,Indonesia,3,8.1,19/10/2025,20/10/2025,malang pesona syariah
tiketcom,Grand G7 Hotel Kemayoran,425288,Jakarta,Indonesia,3,8.8,15/10/2025,16/10/2025,g7 grand kemayoran
tiketcom,Grand G7 Hotel Kemayoran,425288,Jakarta,Indonesia,3,8.8,14/10/2025,15/10/2025,g7 grand kemayoran
tiketcom,Grand G7 Hotel Kemayoran,425288,Jakarta,Indonesia,3,8.8,13/10/2025,14/10/2025,g7 grand kemayoran
agoda,Bwalk Hotel Malang,425291,Malang,Indonesia,3,9.3,28/09/2025,29/09/2025,bwalk malang
agoda,Java Paragon Hotel & Residences,425335,Surabaya,Indonesia,4,9.4,30/09/2025,01/10/2025,java paragon residences
agoda,Stay.vie Hotel,425335,Surabaya,Indonesia,3,9.3,04/10/2025,05/10/2025,stayvie
tripcom,POP! Hotel Sangaji,425399,Yogyakarta,Indonesia,2,8.7,16/10/2025,17/10/2025,pop sangaji
bookingcom,Surabaya Suites Hotel Powered by Archipelago,425417,Surabaya,Indonesia,4,9.4,04/11/2025,05/11/2025,archipelago by powered suites surabaya
bookingcom,Surabaya Suites Hotel Powered by Archipelago,425417,Surabaya,Indonesia,4,9.4,03/11/2025,04/11/2025,archipelago by powered suites surabaya
bookingcom,Surabaya Suites Hotel Powered by Archipelago,425417,Surabaya,Indonesia,4,9.4,05/11/2025,06/11/2025,archipelago by powered suites surabaya
bookingcom,Surabaya Suites Hotel Powered by Archipelago,425417,Surabaya,Indonesia,4,9.4,28/10/2025,29/10/2025,archipelago by powered suites surabaya
bookingcom,Surabaya Suites Hotel Powered by Archipelago,425417,Surabaya,Indonesia,4,9.4,30/10/2025,31/10/2025,archipelago by powered suites surabaya
bookingcom,Surabaya Suites Hotel Powered by Archipelago,425417,Surabaya,Indonesia,4,9.4,29/10/2025,30/10/2025,archipelago by powered suites surabaya
bookingcom,Surabaya Suites Hotel Powered by Archipelago,425417,Surabaya,Indonesia,4,9.4,02/11/2025,03/11/2025,archipelago by powered suites surabaya
bookingcom,Surabaya Suites Hotel Powered by Archipelago,425417,Surabaya,Indonesia,4,9.4,31/10/2025,01/11/2025,archipelago by powered suites surabaya
bookingcom,Surabaya Suites Hotel Powered by Archipelago,425417,Surabaya,Indonesia,4,9.4,01/11/2025,02/11/2025,archipelago by powered suites surabaya
traveloka,Abadi Hotel Malioboro Yogyakarta,425442,Yogyakarta,Indonesia,5,8.5,28/09/2025,29/09/2025,abadi malioboro yogyakarta
agoda,Sans Hotel Bobosini Malang by RedDoorz,425467,Malang,Indonesia,4,9.3,26/09/2025,27/09/2025,bobosini by malang reddoorz sans
agoda,D'Senopati Malioboro Grand Hotel,425535,Yogyakarta,Indonesia,3,8.4,03/10/2025,04/10/2025,dsenopati grand malioboro
agoda,RedDoorz Hostel @ Capsule Inn Medan,425608,Medan,Indonesia,2,9.1,05/10/2025,06/10/2025,capsule hostel medan reddoorz
agoda,Grand Central Premier,425608,Medan,Indonesia,5,9.4,29/09/2025,30/09/2025,central grand premier
agoda,Mangkuluhur ARTOTEL SUITES,425620,Jakarta,Indonesia,5,8.7,29/09/2025,30/09/2025,artotel mangkuluhur suites
agoda,The Sultan Hotel & Residence Jakarta,425620,Jakarta,Indonesia,5,8.8,01/10/2025,02/10/2025,jakarta residence sultan the
bookingcom,ibis Jakarta Raden Saleh,425639,Jakarta,Indonesia,3,8.8,27/10/2025,28/10/2025,ibis jakarta raden saleh
agoda,Ayaartta Hotel Malioboro,425694,Yogyakarta,Indonesia,4,8.7,28/09/2025,29/09/2025,ayaartta malioboro
traveloka,Greystone D'Majestic Place,425727,Kuala Lumpur,Malaysia,3,8.1,30/09/2025,01/10/2025,dmajestic greystone place
traveloka,Greystone D'Majestic Place,425727,Kuala Lumpur,Malaysia,3,8.1,26/09/2025,27/09/2025,dmajestic greystone place
agoda,"Bobopod Dago, Bandung",425831,Bandung,Indonesia,2,9.2,27/09/2025,28/09/2025,bandung bobopod dago
agoda,Grand Mercure Malang,425866,Malang,Indonesia,5,9.5,03/10/2025,04/10/2025,grand malang mercure
traveloka,Whiz Hotel Malioboro Yogyakarta,425880,Yogyakarta,Indonesia,4,8.7,05/10/2025,06/10/2025,malioboro whiz yogyakarta
traveloka,Wimarion Hotel Semarang,425880,Semarang,Indonesia,4,8.7,30/09/2025,01/10/2025,semarang wimarion
traveloka,Quest Prime Pemuda - Semarang,426044,Semarang,Indonesia,4,8.9,03/10/2025,04/10/2025,pemuda prime quest semarang
traveloka,Quest Prime Pemuda - Semarang,426044,Semarang,Indonesia,4,8.9,04/10/2025,05/10/2025,pemuda prime quest semarang
traveloka,Quest Prime Pemuda - Semarang,426044,Semarang,Indonesia,4,8.9,02/10/2025,03/10/2025,pemuda prime quest semarang
traveloka,Quest Prime Pemuda - Semarang,426044,Semarang,Indonesia,4,8.9,05/10/2025,06/10/2025,pemuda prime quest semarang
traveloka,Namira Syariah Hotel Surabaya,426093,Surabaya,Indonesia,5,8.6,28/09/2025,29/09/2025,namira surabaya syariah
traveloka,Namira Syariah Hotel Surabaya,426093,Surabaya,Indonesia,5,8.6,04/10/2025,05/10/2025,namira surabaya syariah
bookingcom,Hotel Santika Bandung,426137,Bandung,Indonesia,3,9.2,27/10/2025,28/10/2025,bandung santika
tripcom,Ululani Bali,426158,Bali,Indonesia,5,8.7,12/10/2025,13/10/2025,bali ululani
tripcom,Hotel Satoria Yogyakarta Adisucipto,426286,Yogyakarta,Indonesia,4,9.1,15/10/2025,16/10/2025,adisucipto satoria yogyakarta
agoda,Sahid Raya Hotel & Convention,426384,Yogyakarta,Indonesia,4,8.6,02/10/2025,03/10/2025,convention raya sahid
agoda,LPP Convention Hotel Demangan,426384,Yogyakarta,Indonesia,3,8.7,04/10/2025,05/10/2025,convention demangan lpp
traveloka,Top High Airport Link Hotel,426433,Bangkok,Thailand,5,8.6,30/09/2025,01/10/2025,airport high link top
traveloka,Top High Airport Link Hotel,426433,Bangkok,Thailand,5,8.6,29/09/2025,30/09/2025,airport high link top
traveloka,Top High Airport Link Hotel,426433,Bangkok,Thailand,5,8.6,01/10/2025,02/10/2025,airport high link top
traveloka,Top High Airport Link Hotel,426433,Bangkok,Thailand,5,8.6,02/10/2025,03/10/2025,airport high link top
tiketcom,Shakti Hotel Bandung,426500,Bandung,Indonesia,4,8.6,16/10/2025,17/10/2025,bandung shakti
tiketcom,Shakti Hotel Bandung,426500,Bandung,Indonesia,4,8.6,14/10/2025,15/10/2025,bandung shakti
tiketcom,Shakti Hotel Bandung,426500,Bandung,Indonesia,4,8.6,17/10/2025,18/10/2025,bandung shakti
tiketcom,Shakti Hotel Bandung,426500,Bandung,Indonesia,4,8.6,13/10/2025,14/10/2025,bandung shakti
tiketcom,Shakti Hotel Bandung,426500,Bandung,Indonesia,4,8.6,23/10/2025,24/10/2025,bandung shakti
tiketcom,Shakti Hotel Bandung,426500,Bandung,Indonesia,4,8.6,21/10/2025,22/10/2025,bandung shakti
tiketcom,Shakti Hotel Bandung,426500,Bandung,Indonesia,4,8.6,22/10/2025,23/10/2025,bandung shakti
tiketcom,Shakti Hotel Bandung,426500,Bandung,Indonesia,4,8.6,15/10/2025,16/10/2025,bandung shakti
agoda,Java Paragon Hotel & Residences,426665,Surabaya,Indonesia,4,9.4,03/10/2025,04/10/2025,java paragon residences
agoda,Swiss-Belinn Manyar,426665,Surabaya,Indonesia,4,9.4,29/09/2025,30/09/2025,manyar swissbelinn
agoda,Hotel Kampi Tunjungan - Surabaya,426665,Surabaya,Indonesia,5,9.3,05/10/2025,06/10/2025,kampi surabaya tunjungan
traveloka,"THE ALIMAR PREMIER HOTEL Surabaya near UNAIR Airlangga , Galaxy Mall, KONI , ITS , Kenjeran , Suramadu , Indonesia",426699,Surabaya,Indonesia,3,8.1,01/10/2025,02/10/2025,airlangga alimar galaxy indonesia its kenjeran koni mall near premier surabaya suramadu the unair
traveloka,"THE ALIMAR PREMIER HOTEL Surabaya near UNAIR Airlangga , Galaxy Mall, KONI , ITS , Kenjeran , Suramadu , Indonesia",426699,Surabaya,Indonesia,3,8.1,02/10/2025,03/10/2025,airlangga alimar galaxy indonesia its kenjeran koni mall near premier surabaya suramadu the unair
tripcom,I Residence Hotel Sathorn,426785,Bangkok,Thailand,3,8.3,17/10/2025,18/10/2025,i residence sathorn
tripcom,favehotel S. Parman - Medan,426842,Medan,Indonesia,3,8.7,21/10/2025,22/10/2025,favehotel medan parman s
tripcom,Tusita Boutique Hotel,426874,Bali,Indonesia,4,8.6,19/10/2025,20/10/2025,boutique tusita
tripcom,Tusita Boutique Hotel,426874,Bali,Indonesia,4,8.6,16/10/2025,17/10/2025,boutique tusita
tripcom,Hotel Satoria Yogyakarta Adisucipto,426917,Yogyakarta,Indonesia,4,9.1,14/10/2025,15/10/2025,adisucipto satoria yogyakarta
tiketcom,Zest Sukajadi Bandung by Swiss-Belhotel International,427000,Bandung,Indonesia,3,8.8,22/10/2025,23/10/2025,bandung by international sukajadi swissbelhotel zest
tiketcom,Zest Sukajadi Bandung by Swiss-Belhotel International,427000,Bandung,Indonesia,3,8.8,13/10/2025,14/10/2025,bandung by international sukajadi swissbelhotel zest
agoda,AWAN DYGA VILLA,427112,Malang,Indonesia,2,9.3,26/09/2025,27/09/2025,awan dyga villa
agoda,The Light Hotel Penang,427252,Penang,Malaysia,5,8.9,03/10/2025,04/10/2025,light penang the
traveloka,POP! Hotel Sangaji Yogyakarta,427284,Yogyakarta,Indonesia,4,8.4,04/10/2025,05/10/2025,pop sangaji yogyakarta
traveloka,favehotel Melawai,427330,Jakarta,Indonesia,5,9.1,30/09/2025,01/10/2025,favehotel melawai
traveloka,favehotel Melawai,427330,Jakarta,Indonesia,5,9.1,28/09/2025,29/09/2025,favehotel melawai
traveloka,favehotel Melawai,427330,Jakarta,Indonesia,5,9.1,27/09/2025,28/09/2025,favehotel melawai
agoda,"Bobocabin Coban Rondo, Malang",427345,Malang,Indonesia,4,8.9,28/09/2025,29/09/2025,bobocabin coban malang rondo
tiketcom,Neo Denpasar Hotel by ASTON,427448,Bali,Indonesia,3,8.8,20/10/2025,21/10/2025,aston by denpasar neo
agoda,Surabaya Suites Hotel Powered by Archipelago,427459,Surabaya,Indonesia,4,9.4,26/09/2025,27/09/2025,archipelago by powered suites surabaya
bookingcom,Ascent Hotel & Cafe Malang,427463,Malang,Indonesia,3,9.1,01/11/2025,02/11/2025,ascent cafe malang
bookingcom,Ascent Hotel & Cafe Malang,427463,Malang,Indonesia,3,9.1,03/11/2025,04/11/2025,ascent cafe malang
bookingcom,Ascent Hotel & Cafe Malang,427463,Malang,Indonesia,3,9.1,31/10/2025,01/11/2025,ascent cafe malang
bookingcom,Ascent Hotel & Cafe Malang,427463,Malang,Indonesia,3,9.1,29/10/2025,30/10/2025,ascent cafe malang
bookingcom,Ascent Hotel & Cafe Malang,427463,Malang,Indonesia,3,9.1,05/11/2025,06/11/2025,ascent cafe malang
bookingcom,Ascent Hotel & Cafe Malang,427463,Malang,Indonesia,3,9.1,02/11/2025,03/11/2025,ascent cafe malang
bookingcom,Ascent Hotel & Cafe Malang,427463,Malang,Indonesia,3,9.1,28/10/2025,29/10/2025,ascent cafe malang
bookingcom,Ascent Hotel & Cafe Malang,427463,Malang,Indonesia,3,9.1,30/10/2025,31/10/2025,ascent cafe malang
bookingcom,Ascent Hotel & Cafe Malang,427463,Malang,Indonesia,3,9.1,04/11/2025,05/11/2025,ascent cafe malang
bookingcom,Citi M Hotel Gambir,427500,Jakarta,Indonesia,3,7.4,02/11/2025,03/11/2025,citi gambir m
bookingcom,Citi M Hotel Gambir,427500,Jakarta,Indonesia,3,7.4,04/11/2025,05/11/2025,citi gambir m
bookingcom,Citi M Hotel Gambir,427500,Jakarta,Indonesia,3,7.4,01/11/2025,02/11/2025,citi gambir m
bookingcom,Citi M Hotel Gambir,427500,Jakarta,Indonesia,3,7.4,03/11/2025,04/11/2025,citi gambir m
bookingcom,Citi M Hotel Gambir,427500,Jakarta,Indonesia,3,7.4,31/10/2025,01/11/2025,citi gambir m
bookingcom,Citi M Hotel Gambir,427500,Jakarta,Indonesia,3,7.4,28/10/2025,29/10/2025,citi gambir m
bookingcom,Citi M Hotel Gambir,427500,Jakarta,Indonesia,3,7.4,05/11/2025,06/11/2025,citi gambir m
bookingcom,Citi M Hotel Gambir,427500,Jakarta,Indonesia,3,7.4,29/10/2025,30/10/2025,citi gambir m
bookingcom,Citi M Hotel Gambir,427500,Jakarta,Indonesia,3,7.4,30/10/2025,31/10/2025,citi gambir m
traveloka,Hay Bandung,427518,Bandung,Indonesia,5,8.6,28/09/2025,29/09/2025,bandung hay
traveloka,Grand Edge Hotel Semarang,427518,Semarang,Indonesia,4,8.5,30/09/2025,01/10/2025,edge grand semarang
traveloka,Hay Bandung,427518,Bandung,Indonesia,5,8.6,02/10/2025,03/10/2025,bandung hay
traveloka,Hay Bandung,427518,Bandung,Indonesia,5,8.6,01/10/2025,02/10/2025,bandung hay
traveloka,Hay Bandung,427518,Bandung,Indonesia,5,8.6,05/10/2025,06/10/2025,bandung hay
traveloka,Hay Bandung,427518,Bandung,Indonesia,5,8.6,30/09/2025,01/10/2025,bandung hay
agoda,G Hotel Gurney,427577,Penang,Malaysia,5,8.8,02/10/2025,03/10/2025,g gurney
agoda,U Hotel Penang,427577,Penang,Malaysia,5,8.7,28/09/2025,29/09/2025,penang u
tripcom,De Paris Hotel,427611,Medan,Indonesia,4,8.7,12/10/2025,13/10/2025,de paris
tripcom,Class Premium Guest House,427724,Malang,Indonesia,3,8.4,20/10/2025,21/10/2025,class guest house premium
agoda,Somerset Queen City Semarang,427734,Semarang,Indonesia,4,9.5,27/09/2025,28/09/2025,city queen semarang somerset
agoda,Jambuluwuk Malioboro Hotel Yogyakarta,427761,Yogyakarta,Indonesia,5,8.6,02/10/2025,03/10/2025,jambuluwuk malioboro yogyakarta
tripcom,The Victoria Hotel Yogya,427778,Yogyakarta,Indonesia,4,9.1,16/10/2025,17/10/2025,the victoria yogya
tripcom,The Victoria Hotel Yogya,427778,Yogyakarta,Indonesia,4,9.1,14/10/2025,15/10/2025,the victoria yogya
tripcom,The Victoria Hotel Yogya,427778,Yogyakarta,Indonesia,4,9.1,20/10/2025,21/10/2025,the victoria yogya
bookingcom,Mercure Bandung City Centre,427800,Bandung,Indonesia,4,8.8,27/10/2025,28/10/2025,bandung centre city mercure
bookingcom,Amaris Hotel Cimanuk Bandung,427800,Bandung,Indonesia,4,8.0,29/10/2025,30/10/2025,amaris bandung cimanuk
bookingcom,Amaris Hotel Cimanuk Bandung,427800,Bandung,Indonesia,4,8.0,01/11/2025,02/11/2025,amaris bandung cimanuk
bookingcom,Amaris Hotel Cimanuk Bandung,427800,Bandung,Indonesia,4,8.0,02/11/2025,03/11/2025,amaris bandung cimanuk
bookingcom,Amaris Hotel Cimanuk Bandung,427800,Bandung,Indonesia,4,8.0,03/11/2025,04/11/2025,amaris bandung cimanuk
bookingcom,Amaris Hotel Cimanuk Bandung,427800,Bandung,Indonesia,4,8.0,30/10/2025,31/10/2025,amaris bandung cimanuk
bookingcom,Amaris Hotel Cimanuk Bandung,427800,Bandung,Indonesia,4,8.0,05/11/2025,06/11/2025,amaris bandung cimanuk
bookingcom,Amaris Hotel Cimanuk Bandung,427800,Bandung,Indonesia,4,8.0,31/10/2025,01/11/2025,amaris bandung cimanuk
bookingcom,Amaris Hotel Cimanuk Bandung,427800,Bandung,Indonesia,4,8.0,04/11/2025,05/11/2025,amaris bandung cimanuk
bookingcom,Amaris Hotel Cimanuk Bandung,427800,Bandung,Indonesia,4,8.0,28/10/2025,29/10/2025,amaris bandung cimanuk
traveloka,Kollektiv Hotel,427928,Bandung,Indonesia,5,8.9,01/10/2025,02/10/2025,kollektiv
traveloka,Kollektiv Hotel,427928,Bandung,Indonesia,5,8.9,28/09/2025,29/09/2025,kollektiv
tripcom,favehotel Malang,427975,Malang,Indonesia,3,9.2,12/10/2025,13/10/2025,favehotel malang
tripcom,Hotel Sentral KL @ KL Sentral Station,428062,Kuala Lumpur,Malaysia,3,7.9,14/10/2025,15/10/2025,kl kl sentral sentral station
traveloka,Easy Hotel Kuala Lumpur Sentral,428226,Kuala Lumpur,Malaysia,3,8.9,30/09/2025,01/10/2025,easy kuala lumpur sentral
tripcom,Mercu Summer Suites KLCC by Veedu Hauz,428288,Kuala Lumpur,Malaysia,3,8.9,15/10/2025,16/10/2025,by hauz klcc mercu suites summer veedu
tripcom,Riverside Bangkok Hotel,428326,Bangkok,Thailand,4,8.2,19/10/2025,20/10/2025,bangkok riverside
tripcom,Riverside Bangkok Hotel,428326,Bangkok,Thailand,4,8.2,14/10/2025,15/10/2025,bangkok riverside
tripcom,Riverside Bangkok Hotel,428326,Bangkok,Thailand,4,8.2,15/10/2025,16/10/2025,bangkok riverside
tripcom,Riverside Bangkok Hotel,428326,Bangkok,Thailand,4,8.2,13/10/2025,14/10/2025,bangkok riverside
tripcom,Riverside Bangkok Hotel,428326,Bangkok,Thailand,4,8.2,16/10/2025,17/10/2025,bangkok riverside
tripcom,Riverside Bangkok Hotel,428326,Bangkok,Thailand,4,8.2,17/10/2025,18/10/2025,bangkok riverside
traveloka,Easy Hotel Kuala Lumpur Sentral,428347,Kuala Lumpur,Malaysia,3,8.9,05/10/2025,06/10/2025,easy kuala lumpur sentral
agoda,Maya Sanur Resort and Spa,428398,Bali,Indonesia,5,9.0,26/09/2025,27/09/2025,and maya sanur spa
traveloka,12 The Residence Hotel,428472,Bangkok,Thailand,4,8.8,02/10/2025,03/10/2025,12 residence the
traveloka,12 The Residence Hotel,428472,Bangkok,Thailand,4,8.8,30/09/2025,01/10/2025,12 residence the
tripcom,KHAS Semarang Hotel,428775,Semarang,Indonesia,4,9.0,19/10/2025,20/10/2025,khas semarang
agoda,Hotel Neo Malioboro by ASTON,428884,Yogyakarta,Indonesia,4,8.8,29/09/2025,30/09/2025,aston by malioboro neo
tripcom,Favehotel Graha Agung,428916,Surabaya,Indonesia,3,7.7,20/10/2025,21/10/2025,agung favehotel graha
agoda,The Patra Bali Resort & Villas,428942,Bali,Indonesia,5,9.0,30/09/2025,01/10/2025,bali patra the villas
agoda,Infinity8 Bali,428942,Bali,Indonesia,4,9.0,04/10/2025,05/10/2025,bali infinity8
agoda,Grandmas Plus Hotel Airport,428942,Bali,Indonesia,3,9.0,02/10/2025,03/10/2025,airport grandmas plus
agoda,Spacious Villa Near Malang-Batu - CHEAP! XTRA BED,428982,Malang,Indonesia,1,9.2,02/10/2025,03/10/2025,bed cheap malangbatu near spacious villa xtra
tripcom,MaxOneHotels @ Platinum Hayam Wuruk,429099,Jakarta,Indonesia,3,8.5,13/10/2025,14/10/2025,hayam maxonehotels platinum wuruk
traveloka,favehotel Graha Agung Surabaya,429106,Surabaya,Indonesia,4,8.2,02/10/2025,03/10/2025,agung favehotel graha surabaya
agoda,ibis Styles Semarang Simpang Lima,429134,Semarang,Indonesia,4,8.9,04/10/2025,05/10/2025,ibis lima semarang simpang styles
tripcom,Nap Hella Inn,429214,Hong Kong,China,2,7.1,19/10/2025,20/10/2025,hella nap
traveloka,Wimarion Hotel Semarang,429247,Semarang,Indonesia,4,8.7,01/10/2025,02/10/2025,semarang wimarion
traveloka,Wimarion Hotel Semarang,429247,Semarang,Indonesia,4,8.7,05/10/2025,06/10/2025,semarang wimarion
traveloka,Wimarion Hotel Semarang,429247,Semarang,Indonesia,4,8.7,02/10/2025,03/10/2025,semarang wimarion
tiketcom,Segara Camp Kintamani,429280,Bali,Indonesia,3,8.8,16/10/2025,17/10/2025,camp kintamani segara
tiketcom,Segara Camp Kintamani,429280,Bali,Indonesia,3,8.8,15/10/2025,16/10/2025,camp kintamani segara
tiketcom,Segara Camp Kintamani,429280,Bali,Indonesia,3,8.8,17/10/2025,18/10/2025,camp kintamani segara
tiketcom,Segara Camp Kintamani,429280,Bali,Indonesia,3,8.8,14/10/2025,15/10/2025,camp kintamani segara
tiketcom,Segara Camp Kintamani,429280,Bali,Indonesia,3,8.8,13/10/2025,14/10/2025,camp kintamani segara
tiketcom,Segara Camp Kintamani,429280,Bali,Indonesia,3,8.8,20/10/2025,21/10/2025,camp kintamani segara
traveloka,Izumi Hotel Bukit Bintang Kuala Lumpur,429297,Kuala Lumpur,Malaysia,5,8.5,01/10/2025,02/10/2025,bintang bukit izumi kuala lumpur
agoda,Collection O Cihampelas Near Ciwalk Formerly Regia Cihampelas,429318,Bandung,Indonesia,2,8.4,05/10/2025,06/10/2025,cihampelas cihampelas ciwalk collection formerly near o regia
agoda,Grand Inna Medan,429359,Medan,Indonesia,4,8.7,29/09/2025,30/09/2025,grand inna medan
tiketcom,Askara Canggu Townhouse,429367,Bali,Indonesia,3,7.8,17/10/2025,18/10/2025,askara canggu townhouse
